ref_name,query_name,seed_name,estimation,ref_time,query_time
query1+0,query1,(2.15.0.30)-randstrobemers,1,0.080807253,0.082074966
query1+10,query1,(2.15.0.30)-randstrobemers,0.9650490319336184,0.080894347,0.082074966
query1+20,query1,(2.15.0.30)-randstrobemers,0.9280756463132481,0.081105423,0.082074966
query1+30,query1,(2.15.0.30)-randstrobemers,0.8961875062870939,0.080966853,0.082074966
query1+40,query1,(2.15.0.30)-randstrobemers,0.8635517779007192,0.081730008,0.082074966
query1+50,query1,(2.15.0.30)-randstrobemers,0.8332914256977622,0.087047582,0.082074966
query1+60,query1,(2.15.0.30)-randstrobemers,0.8122138940590573,0.087731327,0.082074966
query1+70,query1,(2.15.0.30)-randstrobemers,0.7752328215454317,0.087854168,0.082074966
query1+80,query1,(2.15.0.30)-randstrobemers,0.7473599517248315,0.092469904,0.082074966
query1+90,query1,(2.15.0.30)-randstrobemers,0.7287922267532598,0.091405714,0.082074966
query1+100,query1,(2.15.0.30)-randstrobemers,0.699688222870361,0.091271071,0.082074966
query1+110,query1,(2.15.0.30)-randstrobemers,0.681152859514109,0.089755312,0.082074966
query1+120,query1,(2.15.0.30)-randstrobemers,0.665393698809105,0.088445209,0.082074966
query1+130,query1,(2.15.0.30)-randstrobemers,0.6411791337592434,0.088090873,0.082074966
query1+140,query1,(2.15.0.30)-randstrobemers,0.6219518326713258,0.094667835,0.082074966
query1+150,query1,(2.15.0.30)-randstrobemers,0.5908382360335898,0.091215977,0.082074966
query1+160,query1,(2.15.0.30)-randstrobemers,0.5691138730941478,0.105905247,0.082074966
query1+170,query1,(2.15.0.30)-randstrobemers,0.5537842594920794,0.095497805,0.082074966
query1+180,query1,(2.15.0.30)-randstrobemers,0.5497735279315551,0.103632805,0.082074966
query1+190,query1,(2.15.0.30)-randstrobemers,0.5189063994763607,0.143645603,0.082074966
query1+200,query1,(2.15.0.30)-randstrobemers,0.48989238660364076,0.12473016,0.082074966
query1+210,query1,(2.15.0.30)-randstrobemers,0.48935634844748627,0.104871233,0.082074966
query1+220,query1,(2.15.0.30)-randstrobemers,0.4708012675418741,0.102242282,0.082074966
query1+230,query1,(2.15.0.30)-randstrobemers,0.45668024337506913,0.100489638,0.082074966
query1+240,query1,(2.15.0.30)-randstrobemers,0.4251810136765889,0.102648095,0.082074966
query1+250,query1,(2.15.0.30)-randstrobemers,0.43437594287438397,0.099686478,0.082074966
query1+260,query1,(2.15.0.30)-randstrobemers,0.42400160949602655,0.099457507,0.082074966
query1+270,query1,(2.15.0.30)-randstrobemers,0.4139144422661238,0.114351572,0.082074966
query1+280,query1,(2.15.0.30)-randstrobemers,0.3625931145560701,0.134372643,0.082074966
query1+290,query1,(2.15.0.30)-randstrobemers,0.37176588796784726,0.111127472,0.082074966
query1+300,query1,(2.15.0.30)-randstrobemers,0.36577636939791763,0.105057262,0.082074966
query1+310,query1,(2.15.0.30)-randstrobemers,0.3601428499572456,0.114357363,0.082074966
query1+320,query1,(2.15.0.30)-randstrobemers,0.32795617870244737,0.113531461,0.082074966
query1+330,query1,(2.15.0.30)-randstrobemers,0.3438003220611916,0.099931308,0.082074966
query1+340,query1,(2.15.0.30)-randstrobemers,0.3141003068564817,0.099748605,0.082074966
query1+350,query1,(2.15.0.30)-randstrobemers,0.2914193743084197,0.101304078,0.082074966
query1+360,query1,(2.15.0.30)-randstrobemers,0.3133825820392985,0.165133361,0.082074966
query1+370,query1,(2.15.0.30)-randstrobemers,0.26123228465172377,0.119810673,0.082074966
query1+380,query1,(2.15.0.30)-randstrobemers,0.25899859239895434,0.118157495,0.082074966
query1+390,query1,(2.15.0.30)-randstrobemers,0.25046540880503143,0.120947279,0.082074966
query1+400,query1,(2.15.0.30)-randstrobemers,0.2498237841103615,0.101720872,0.082074966
query1+410,query1,(2.15.0.30)-randstrobemers,0.2328463476070529,0.0980329,0.082074966
query1+420,query1,(2.15.0.30)-randstrobemers,0.25056558242421195,0.099079657,0.082074966
