ref_name,query_name,seed_name,estimation,ref_time,query_time
query1+1440,query1,(3.10.0.25)-randstrobemers,0.1023082350569499,0.201078071,0.129768239
query1+1450,query1,(3.10.0.25)-randstrobemers,0.09883017345703912,0.185748277,0.129768239
query1+1460,query1,(3.10.0.25)-randstrobemers,0.09335745151241082,0.154210811,0.129768239
query1+1470,query1,(3.10.0.25)-randstrobemers,0.09927507047925896,0.170456736,0.129768239
query1+1480,query1,(3.10.0.25)-randstrobemers,0.10202543096949289,0.190705915,0.129768239
query1+1490,query1,(3.10.0.25)-randstrobemers,0.10277078085642317,0.223196675,0.129768239
query1+1500,query1,(3.10.0.25)-randstrobemers,0.10332661290322581,0.171210884,0.129768239
query1+1510,query1,(3.10.0.25)-randstrobemers,0.09750681336428788,0.151370752,0.129768239
query1+1520,query1,(3.10.0.25)-randstrobemers,0.1004777470455117,0.155931194,0.129768239
query1+1530,query1,(3.10.0.25)-randstrobemers,0.09489344591877764,0.156397921,0.129768239
query1+1540,query1,(3.10.0.25)-randstrobemers,0.0977356397196026,0.151460521,0.129768239
query1+1550,query1,(3.10.0.25)-randstrobemers,0.09530540131246845,0.153911508,0.129768239
query1+1560,query1,(3.10.0.25)-randstrobemers,0.09960139260305767,0.158072899,0.129768239
query1+1570,query1,(3.10.0.25)-randstrobemers,0.10261579557481981,0.14392126,0.129768239
query1+1580,query1,(3.10.0.25)-randstrobemers,0.09778449144008057,0.141847623,0.129768239
query1+1590,query1,(3.10.0.25)-randstrobemers,0.0935571963183979,0.139326975,0.129768239
query1+1600,query1,(3.10.0.25)-randstrobemers,0.09706591639871383,0.142346441,0.129768239
query1+1610,query1,(3.10.0.25)-randstrobemers,0.09559824534866132,0.141674257,0.129768239
query1+1620,query1,(3.10.0.25)-randstrobemers,0.09340797901851011,0.139825602,0.129768239
query1+1630,query1,(3.10.0.25)-randstrobemers,0.09977849375755135,0.151515325,0.129768239
query1+1640,query1,(3.10.0.25)-randstrobemers,0.0984083948385801,0.147355696,0.129768239
query1+1650,query1,(3.10.0.25)-randstrobemers,0.0990528012898025,0.141130195,0.129768239
query1+1660,query1,(3.10.0.25)-randstrobemers,0.09524769440104823,0.147167622,0.129768239
query1+1670,query1,(3.10.0.25)-randstrobemers,0.10079815270317755,0.139805094,0.129768239
query1+1680,query1,(3.10.0.25)-randstrobemers,0.09991933857632587,0.142490722,0.129768239
query1+1690,query1,(3.10.0.25)-randstrobemers,0.10136944767294961,0.139065755,0.129768239
query1+1700,query1,(3.10.0.25)-randstrobemers,0.10027182120205376,0.140702701,0.129768239
query1+1710,query1,(3.10.0.25)-randstrobemers,0.0961915782059667,0.150377836,0.129768239
query1+1720,query1,(3.10.0.25)-randstrobemers,0.1005050505050505,0.143194244,0.129768239
query1+1730,query1,(3.10.0.25)-randstrobemers,0.09503196255096391,0.148571922,0.129768239
query1+1740,query1,(3.10.0.25)-randstrobemers,0.10206242751248046,0.143664088,0.129768239
query1+1750,query1,(3.10.0.25)-randstrobemers,0.09734023832269094,0.142452409,0.129768239
query1+1760,query1,(3.10.0.25)-randstrobemers,0.10185185185185185,0.159261303,0.129768239
