ref_name,query_name,seed_name,estimation,ref_time,query_time
query1+0,query1,(2.10.1.15)-randstrobemers,1,0.004281187,0.00484127
query1+10,query1,(2.10.1.15)-randstrobemers,0.8039317123642007,0.004304631,0.00484127
query1+20,query1,(2.10.1.15)-randstrobemers,0.5900621118012422,0.004307366,0.00484127
query1+30,query1,(2.10.1.15)-randstrobemers,0.5195210827693909,0.004225853,0.00484127
query1+40,query1,(2.10.1.15)-randstrobemers,0.37655601659751037,0.004451206,0.00484127
query1+50,query1,(2.10.1.15)-randstrobemers,0.36022904737116085,0.004228067,0.00484127
query1+60,query1,(2.10.1.15)-randstrobemers,0.2760768033212247,0.004244177,0.00484127
query1+70,query1,(2.10.1.15)-randstrobemers,0.15432418436043502,0.004272731,0.00484127
query1+80,query1,(2.10.1.15)-randstrobemers,0.19979188345473464,0.00444759,0.00484127
query1+90,query1,(2.10.1.15)-randstrobemers,0.15233160621761657,0.004347572,0.00484127
query1+100,query1,(2.10.1.15)-randstrobemers,0.12223934257832562,0.004698621,0.00484127
query1+110,query1,(2.10.1.15)-randstrobemers,0.08650875386199794,0.004372919,0.00484127
query1+120,query1,(2.10.1.15)-randstrobemers,0.06047966631908238,0.004473067,0.00484127
query1+130,query1,(2.10.1.15)-randstrobemers,0.04883116883116883,0.004526097,0.00484127
query1+140,query1,(2.10.1.15)-randstrobemers,0.03435710567412806,0.004188372,0.00484127
query1+150,query1,(2.10.1.15)-randstrobemers,0.019771071800208116,0.004334297,0.00484127
query1+160,query1,(2.10.1.15)-randstrobemers,0.016435541859270673,0.00430928,0.00484127
query1+170,query1,(2.10.1.15)-randstrobemers,0.024742268041237112,0.004516178,0.00484127
query1+180,query1,(2.10.1.15)-randstrobemers,0.010368066355624676,0.004236052,0.00484127
query1+190,query1,(2.10.1.15)-randstrobemers,0.010293360782295419,0.004795072,0.00484127
query1+200,query1,(2.10.1.15)-randstrobemers,0.009278350515463918,0.004258624,0.00484127
query1+210,query1,(2.10.1.15)-randstrobemers,0.01251303441084463,0.004574378,0.00484127
query1+220,query1,(2.10.1.15)-randstrobemers,0.009235505387378143,0.004363742,0.00484127
query1+230,query1,(2.10.1.15)-randstrobemers,0.016401845207585853,0.004539032,0.00484127
query1+240,query1,(2.10.1.15)-randstrobemers,0.010309278350515464,0.004326011,0.00484127
query1+250,query1,(2.10.1.15)-randstrobemers,0.004155844155844156,0.004285645,0.00484127
query1+260,query1,(2.10.1.15)-randstrobemers,0.003097573567372225,0.004355176,0.00484127
query1+270,query1,(2.10.1.15)-randstrobemers,0.007337526205450734,0.004172512,0.00484127
query1+280,query1,(2.10.1.15)-randstrobemers,0.0072992700729927005,0.004343393,0.00484127
query1+290,query1,(2.10.1.15)-randstrobemers,0.00927357032457496,0.004259997,0.00484127
query1+300,query1,(2.10.1.15)-randstrobemers,0.00823045267489712,0.004425398,0.00484127
query1+310,query1,(2.10.1.15)-randstrobemers,0.010293360782295419,0.004279403,0.00484127
query1+320,query1,(2.10.1.15)-randstrobemers,0.007238883143743537,0.004555613,0.00484127
query1+330,query1,(2.10.1.15)-randstrobemers,0.007349081364829396,0.004133399,0.00484127
query1+340,query1,(2.10.1.15)-randstrobemers,0.007168458781362007,0.004596098,0.00484127
query1+350,query1,(2.10.1.15)-randstrobemers,0.006256517205422315,0.004233517,0.00484127
query1+360,query1,(2.10.1.15)-randstrobemers,0.008350730688935281,0.004295394,0.00484127
query1+370,query1,(2.10.1.15)-randstrobemers,0.003133159268929504,0.004348994,0.00484127
query1+380,query1,(2.10.1.15)-randstrobemers,0.008556149732620321,0.004009416,0.00484127
query1+390,query1,(2.10.1.15)-randstrobemers,0.0071979434447300775,0.004440566,0.00484127
query1+400,query1,(2.10.1.15)-randstrobemers,0.012332990750256937,0.004320201,0.00484127
query1+410,query1,(2.10.1.15)-randstrobemers,0.005149330587023687,0.00453856,0.00484127
query1+420,query1,(2.10.1.15)-randstrobemers,0.007423117709437964,0.004097381,0.00484127
query1+430,query1,(2.10.1.15)-randstrobemers,0.006993006993006993,0.004802827,0.00484127
query1+440,query1,(2.10.1.15)-randstrobemers,0.00837257980115123,0.004173695,0.00484127
query1+450,query1,(2.10.1.15)-randstrobemers,0.012345679012345678,0.004585568,0.00484127
query1+460,query1,(2.10.1.15)-randstrobemers,0.008093070308548306,0.004432751,0.00484127
query1+470,query1,(2.10.1.15)-randstrobemers,0.009244992295839754,0.004561915,0.00484127
query1+480,query1,(2.10.1.15)-randstrobemers,0.003133159268929504,0.004181199,0.00484127
query1+490,query1,(2.10.1.15)-randstrobemers,0.003097573567372225,0.004289131,0.00484127
query1+500,query1,(2.10.1.15)-randstrobemers,0.004164497657470068,0.004297277,0.00484127
query1+510,query1,(2.10.1.15)-randstrobemers,0.006322444678609062,0.004090979,0.00484127
query1+520,query1,(2.10.1.15)-randstrobemers,0.005173305742369374,0.004435146,0.00484127
query1+530,query1,(2.10.1.15)-randstrobemers,0.007257646448937273,0.004232755,0.00484127
query1+540,query1,(2.10.1.15)-randstrobemers,0.00933609958506224,0.004448501,0.00484127
query1+550,query1,(2.10.1.15)-randstrobemers,0.008040201005025126,0.004488937,0.00484127
query1+560,query1,(2.10.1.15)-randstrobemers,0.005344021376085505,0.002371808,0.00484127
query1+570,query1,(2.10.1.15)-randstrobemers,0.008880118401578688,0.00495875,0.00484127
query1+580,query1,(2.10.1.15)-randstrobemers,0.004868549172346641,0.00475634,0.00484127
query1+590,query1,(2.10.1.15)-randstrobemers,0.005673758865248227,0.002110005,0.00484127
