ref_name,query_name,seed_name,estimation,ref_time,query_time,edit_distance,edit_distance_time
query3+0,query3,(2.7.1.25)-randstrobemers,1,0.007039932,0.007138584,0,0.000028093
query3+10,query3,(2.7.1.25)-randstrobemers,0.9067222511724856,0.007091688,0.007138584,10,0.000052598
query3+20,query3,(2.7.1.25)-randstrobemers,0.828125,0.007167117,0.007138584,20,0.000145677
query3+30,query3,(2.7.1.25)-randstrobemers,0.7755741127348643,0.007238568,0.007138584,30,0.000206444
query3+40,query3,(2.7.1.25)-randstrobemers,0.7368421052631579,0.007148165,0.007138584,40,0.000318756
query3+50,query3,(2.7.1.25)-randstrobemers,0.670490093847758,0.007182702,0.007138584,50,0.000491324
query3+60,query3,(2.7.1.25)-randstrobemers,0.6385416666666667,0.007080513,0.007138584,60,0.000664192
query3+70,query3,(2.7.1.25)-randstrobemers,0.627348643006263,0.007135847,0.007138584,70,0.000900733
query3+80,query3,(2.7.1.25)-randstrobemers,0.5959226346053319,0.00696327,0.007138584,80,0.001190955
query3+90,query3,(2.7.1.25)-randstrobemers,0.5768025078369906,0.007391581,0.007138584,90,0.001448573
query3+100,query3,(2.7.1.25)-randstrobemers,0.5779864371413668,0.007067304,0.007138584,100,0.00177636
query3+110,query3,(2.7.1.25)-randstrobemers,0.5607087024491922,0.007138924,0.007138584,110,0.00214623
query3+120,query3,(2.7.1.25)-randstrobemers,0.5458333333333333,0.00725758,0.007138584,120,0.002564901
query3+130,query3,(2.7.1.25)-randstrobemers,0.5202913631633714,0.007010105,0.007138584,130,0.003117191
query3+140,query3,(2.7.1.25)-randstrobemers,0.5337487019730011,0.007132189,0.007138584,140,0.003434755
query3+150,query3,(2.7.1.25)-randstrobemers,0.5338189386056191,0.007138012,0.007138584,150,0.003993188
query3+160,query3,(2.7.1.25)-randstrobemers,0.5054602184087363,0.006954961,0.007138584,160,0.004490355
query3+170,query3,(2.7.1.25)-randstrobemers,0.47713097713097713,0.007092721,0.007138584,170,0.005012368
query3+180,query3,(2.7.1.25)-randstrobemers,0.48673946957878317,0.007123429,0.007138584,180,0.005679176
query3+190,query3,(2.7.1.25)-randstrobemers,0.4701608718214842,0.007108997,0.007138584,190,0.006341733
query3+200,query3,(2.7.1.25)-randstrobemers,0.45898234683281414,0.007190961,0.007138584,200,0.007163028
query3+210,query3,(2.7.1.25)-randstrobemers,0.4410844629822732,0.007153817,0.007138584,210,0.007934621
query3+220,query3,(2.7.1.25)-randstrobemers,0.44780793319415446,0.006986923,0.007138584,220,0.008678993
query3+230,query3,(2.7.1.25)-randstrobemers,0.4464192368008364,0.006949008,0.007138584,230,0.009283009
query3+240,query3,(2.7.1.25)-randstrobemers,0.4481500781657113,0.00694155,0.007138584,240,0.010143763
query3+250,query3,(2.7.1.25)-randstrobemers,0.4618599791013584,0.006868677,0.007138584,250,0.01093535
query3+260,query3,(2.7.1.25)-randstrobemers,0.45744125326370755,0.006938013,0.007138584,260,0.011859206
query3+270,query3,(2.7.1.25)-randstrobemers,0.4450234497133924,0.007218443,0.007138584,270,0.012926293
query3+280,query3,(2.7.1.25)-randstrobemers,0.44618599791013586,0.006983265,0.007138584,280,0.013916797
query3+290,query3,(2.7.1.25)-randstrobemers,0.4527908189880021,0.006948857,0.007138584,290,0.015961018
query3+300,query3,(2.7.1.25)-randstrobemers,0.47064989517819705,0.008676657,0.007138584,300,0.016226936
query3+310,query3,(2.7.1.25)-randstrobemers,0.47194546407970633,0.006958037,0.007138584,310,0.017117306
query3+320,query3,(2.7.1.25)-randstrobemers,0.47604002106371773,0.006959912,0.007138584,320,0.017951079
query3+330,query3,(2.7.1.25)-randstrobemers,0.4479495268138801,0.006831073,0.007138584,330,0.018962339
query3+340,query3,(2.7.1.25)-randstrobemers,0.4647739221871714,0.006998218,0.007138584,340,0.02044961
query3+350,query3,(2.7.1.25)-randstrobemers,0.4652631578947368,0.006898403,0.007138584,350,0.021641196
query3+360,query3,(2.7.1.25)-randstrobemers,0.47157894736842104,0.006826793,0.007138584,360,0.02270251
query3+370,query3,(2.7.1.25)-randstrobemers,0.45018450184501846,0.006835182,0.007138584,370,0.024011429
query3+380,query3,(2.7.1.25)-randstrobemers,0.46178176067474963,0.006903726,0.007138584,380,0.025331174
query3+390,query3,(2.7.1.25)-randstrobemers,0.46389035318924615,0.006936469,0.007138584,390,0.026714741
query3+400,query3,(2.7.1.25)-randstrobemers,0.467053241960991,0.006864237,0.007138584,400,0.027923215
query3+410,query3,(2.7.1.25)-randstrobemers,0.4579587519830777,0.006738154,0.007138584,410,0.02955938
query3+420,query3,(2.7.1.25)-randstrobemers,0.4410201912858661,0.006714781,0.007138584,420,0.033074876
query3+430,query3,(2.7.1.25)-randstrobemers,0.4696485623003195,0.006879932,0.007138584,430,0.032646615
query3+440,query3,(2.7.1.25)-randstrobemers,0.46740858505564387,0.006743195,0.007138584,440,0.03416748
query3+450,query3,(2.7.1.25)-randstrobemers,0.45161290322580644,0.006863916,0.007138584,450,0.035512361
query3+460,query3,(2.7.1.25)-randstrobemers,0.47151898734177217,0.006765555,0.007138584,460,0.037055666
query3+470,query3,(2.7.1.25)-randstrobemers,0.4978813559322034,0.006622244,0.007138584,470,0.037800139
query3+480,query3,(2.7.1.25)-randstrobemers,0.4750795334040297,0.006698205,0.007138584,480,0.040560389
query3+490,query3,(2.7.1.25)-randstrobemers,0.46153846153846156,0.006698244,0.007138584,490,0.041921636
