ref_name,query_name,seed_name,estimation,ref_time,query_time,edit_distance,edit_distance_time
query9+0,query9,(2.7.1.25)-randstrobemers,1,0.007036544,0.006965705,0,0.000031481
query9+10,query9,(2.7.1.25)-randstrobemers,0.9161894846434149,0.007220447,0.006965705,10,0.000049481
query9+20,query9,(2.7.1.25)-randstrobemers,0.8378378378378378,0.00712365,0.006965705,20,0.000099333
query9+30,query9,(2.7.1.25)-randstrobemers,0.7598752598752598,0.007065289,0.006965705,30,0.000190678
query9+40,query9,(2.7.1.25)-randstrobemers,0.720954356846473,0.007119651,0.006965705,40,0.000313785
query9+50,query9,(2.7.1.25)-randstrobemers,0.6794605809128631,0.007173612,0.006965705,50,0.000482634
query9+60,query9,(2.7.1.25)-randstrobemers,0.6580310880829016,0.007137832,0.006965705,60,0.00065857
query9+70,query9,(2.7.1.25)-randstrobemers,0.6169772256728778,0.007170535,0.006965705,70,0.000906115
query9+80,query9,(2.7.1.25)-randstrobemers,0.5859213250517599,0.007152885,0.006965705,80,0.001144601
query9+90,query9,(2.7.1.25)-randstrobemers,0.5644743656136717,0.007236573,0.006965705,90,0.001476336
query9+100,query9,(2.7.1.25)-randstrobemers,0.5606217616580311,0.007146741,0.006965705,100,0.001798369
query9+110,query9,(2.7.1.25)-randstrobemers,0.5342323651452282,0.007393706,0.006965705,110,0.002215917
query9+120,query9,(2.7.1.25)-randstrobemers,0.5321576763485477,0.007270861,0.006965705,120,0.002654211
query9+130,query9,(2.7.1.25)-randstrobemers,0.5259336099585062,0.007239089,0.006965705,130,0.003002293
query9+140,query9,(2.7.1.25)-randstrobemers,0.5162959130884636,0.007245283,0.006965705,140,0.00345031
query9+150,query9,(2.7.1.25)-randstrobemers,0.5100879461976203,0.007139566,0.006965705,150,0.004177493
query9+160,query9,(2.7.1.25)-randstrobemers,0.49533678756476685,0.007108887,0.006965705,160,0.004579064
query9+170,query9,(2.7.1.25)-randstrobemers,0.4994807892004154,0.007114188,0.006965705,170,0.005017198
query9+180,query9,(2.7.1.25)-randstrobemers,0.49688796680497926,0.007086486,0.006965705,180,0.005648356
query9+190,query9,(2.7.1.25)-randstrobemers,0.510351966873706,0.007084843,0.006965705,190,0.006325978
query9+200,query9,(2.7.1.25)-randstrobemers,0.4769787894464563,0.007008601,0.006965705,200,0.007002798
query9+210,query9,(2.7.1.25)-randstrobemers,0.4793388429752066,0.007007529,0.006965705,210,0.007776786
query9+220,query9,(2.7.1.25)-randstrobemers,0.493801652892562,0.007053682,0.006965705,220,0.008649056
query9+230,query9,(2.7.1.25)-randstrobemers,0.4855072463768116,0.007212589,0.006965705,230,0.009541821
query9+240,query9,(2.7.1.25)-randstrobemers,0.484504132231405,0.007150019,0.006965705,240,0.010386077
query9+250,query9,(2.7.1.25)-randstrobemers,0.5064599483204134,0.007433646,0.006965705,250,0.011504089
query9+260,query9,(2.7.1.25)-randstrobemers,0.5069839627521987,0.007553305,0.006965705,260,0.012490995
query9+270,query9,(2.7.1.25)-randstrobemers,0.512157268494568,0.00743999,0.006965705,270,0.013228571
query9+280,query9,(2.7.1.25)-randstrobemers,0.49066390041493774,0.007231061,0.006965705,280,0.014053063
query9+290,query9,(2.7.1.25)-randstrobemers,0.48443983402489627,0.007197416,0.006965705,290,0.015024765
query9+300,query9,(2.7.1.25)-randstrobemers,0.509865005192108,0.007331727,0.006965705,300,0.016034473
query9+310,query9,(2.7.1.25)-randstrobemers,0.5044201768070723,0.007047508,0.006965705,310,0.017026241
query9+320,query9,(2.7.1.25)-randstrobemers,0.5103734439834025,0.007184707,0.006965705,320,0.018060383
query9+330,query9,(2.7.1.25)-randstrobemers,0.49585921325051757,0.007060388,0.006965705,330,0.019217512
query9+340,query9,(2.7.1.25)-randstrobemers,0.49819121447028425,0.007136538,0.006965705,340,0.020305546
query9+350,query9,(2.7.1.25)-randstrobemers,0.47520661157024796,0.007230921,0.006965705,350,0.021654115
query9+360,query9,(2.7.1.25)-randstrobemers,0.4548736462093863,0.007144426,0.006965705,360,0.022906047
query9+370,query9,(2.7.1.25)-randstrobemers,0.45314109165808447,0.007122857,0.006965705,370,0.023928052
query9+380,query9,(2.7.1.25)-randstrobemers,0.48375451263537905,0.007035782,0.006965705,380,0.025283136
query9+390,query9,(2.7.1.25)-randstrobemers,0.489648033126294,0.007044541,0.006965705,390,0.026627566
query9+400,query9,(2.7.1.25)-randstrobemers,0.48443983402489627,0.006974535,0.006965705,400,0.028331683
query9+410,query9,(2.7.1.25)-randstrobemers,0.4781704781704782,0.00735955,0.006965705,410,0.030831878
query9+420,query9,(2.7.1.25)-randstrobemers,0.49270833333333336,0.007565692,0.006965705,420,0.033677219
query9+430,query9,(2.7.1.25)-randstrobemers,0.49270833333333336,0.007372699,0.006965705,430,0.033414349
query9+440,query9,(2.7.1.25)-randstrobemers,0.4800414722654225,0.007173942,0.006965705,440,0.034849341
query9+450,query9,(2.7.1.25)-randstrobemers,0.46417445482866043,0.007169212,0.006965705,450,0.035955095
query9+460,query9,(2.7.1.25)-randstrobemers,0.4927536231884058,0.00709701,0.006965705,460,0.03795677
query9+470,query9,(2.7.1.25)-randstrobemers,0.4867669953295278,0.007140217,0.006965705,470,0.039330426
query9+480,query9,(2.7.1.25)-randstrobemers,0.4930376482723053,0.007272143,0.006965705,480,0.04086829
query9+490,query9,(2.7.1.25)-randstrobemers,0.46967340590979784,0.007198979,0.006965705,490,0.042602385
