ref_name,query_name,seed_name,estimation,ref_time,query_time,edit_distance,edit_distance_time
query4+0,query4,(2.7.1.25)-randstrobemers,1,0.007124301,0.00724424,0,0.000029135
query4+10,query4,(2.7.1.25)-randstrobemers,0.9178794178794178,0.007037396,0.00724424,10,0.00004887
query4+20,query4,(2.7.1.25)-randstrobemers,0.8470343392299687,0.007139536,0.00724424,20,0.000104585
query4+30,query4,(2.7.1.25)-randstrobemers,0.7906493506493506,0.007397916,0.00724424,30,0.000194236
query4+40,query4,(2.7.1.25)-randstrobemers,0.7562240663900415,0.007488479,0.00724424,40,0.000324689
query4+50,query4,(2.7.1.25)-randstrobemers,0.7112493519958528,0.007197105,0.00724424,50,0.000485952
query4+60,query4,(2.7.1.25)-randstrobemers,0.6797723745473357,0.00727548,0.00724424,60,0.000672531
query4+70,query4,(2.7.1.25)-randstrobemers,0.6666666666666666,0.007208079,0.00724424,70,0.000895421
query4+80,query4,(2.7.1.25)-randstrobemers,0.6408268733850129,0.007144205,0.00724424,80,0.001151366
query4+90,query4,(2.7.1.25)-randstrobemers,0.6164171399070728,0.007113577,0.00724424,90,0.001444234
query4+100,query4,(2.7.1.25)-randstrobemers,0.5953488372093023,0.007114789,0.00724424,100,0.001773774
query4+110,query4,(2.7.1.25)-randstrobemers,0.5850129198966408,0.007066701,0.00724424,110,0.002117767
query4+120,query4,(2.7.1.25)-randstrobemers,0.5636269963936116,0.007184105,0.00724424,120,0.002632463
query4+130,query4,(2.7.1.25)-randstrobemers,0.5628865979381443,0.007279269,0.00724424,130,0.003095563
query4+140,query4,(2.7.1.25)-randstrobemers,0.5390946502057613,0.007345739,0.00724424,140,0.003458458
query4+150,query4,(2.7.1.25)-randstrobemers,0.5454545454545454,0.007311982,0.00724424,150,0.004047049
query4+160,query4,(2.7.1.25)-randstrobemers,0.532715095311695,0.007196955,0.00724424,160,0.004532189
query4+170,query4,(2.7.1.25)-randstrobemers,0.5321667524446732,0.007116483,0.00724424,170,0.005121252
query4+180,query4,(2.7.1.25)-randstrobemers,0.5195473251028807,0.007196293,0.00724424,180,0.005597452
query4+190,query4,(2.7.1.25)-randstrobemers,0.5107913669064749,0.007171437,0.00724424,190,0.006270884
query4+200,query4,(2.7.1.25)-randstrobemers,0.49512069851052903,0.007150009,0.00724424,200,0.007004873
query4+210,query4,(2.7.1.25)-randstrobemers,0.493573264781491,0.007185068,0.00724424,210,0.007792552
query4+220,query4,(2.7.1.25)-randstrobemers,0.48045267489711935,0.007189377,0.00724424,220,0.00863722
query4+230,query4,(2.7.1.25)-randstrobemers,0.4832904884318766,0.00729326,0.00724424,230,0.009413112
query4+240,query4,(2.7.1.25)-randstrobemers,0.46690610569522834,0.007383182,0.00724424,240,0.010256015
query4+250,query4,(2.7.1.25)-randstrobemers,0.48717948717948717,0.007508003,0.00724424,250,0.011273069
query4+260,query4,(2.7.1.25)-randstrobemers,0.49382716049382713,0.007367096,0.00724424,260,0.012169423
query4+270,query4,(2.7.1.25)-randstrobemers,0.49256028732683427,0.007438457,0.00724424,270,0.013099161
query4+280,query4,(2.7.1.25)-randstrobemers,0.4483111566018424,0.007250925,0.00724424,280,0.014785739
query4+290,query4,(2.7.1.25)-randstrobemers,0.44126659856996936,0.008700471,0.00724424,290,0.015149055
query4+300,query4,(2.7.1.25)-randstrobemers,0.4368286445012788,0.007431862,0.00724424,300,0.015996268
query4+310,query4,(2.7.1.25)-randstrobemers,0.43785166240409207,0.00731061,0.00724424,310,0.017155141
query4+320,query4,(2.7.1.25)-randstrobemers,0.4741951967296883,0.007376177,0.00724424,320,0.018160298
query4+330,query4,(2.7.1.25)-randstrobemers,0.45058883768561186,0.007402426,0.00724424,330,0.019893872
query4+340,query4,(2.7.1.25)-randstrobemers,0.4645426515930113,0.007319099,0.00724424,340,0.020588441
query4+350,query4,(2.7.1.25)-randstrobemers,0.4659498207885305,0.007364501,0.00724424,350,0.021688643
query4+360,query4,(2.7.1.25)-randstrobemers,0.4801223241590214,0.007476633,0.00724424,360,0.023022058
query4+370,query4,(2.7.1.25)-randstrobemers,0.44716692189892804,0.007432183,0.00724424,370,0.024399742
query4+380,query4,(2.7.1.25)-randstrobemers,0.47046843177189407,0.007404921,0.00724424,380,0.025286944
query4+390,query4,(2.7.1.25)-randstrobemers,0.46663270504330107,0.007387492,0.00724424,390,0.026702073
query4+400,query4,(2.7.1.25)-randstrobemers,0.48065173116089616,0.007375626,0.00724424,400,0.027980694
query4+410,query4,(2.7.1.25)-randstrobemers,0.47987773815588386,0.007367738,0.00724424,410,0.029615025
query4+420,query4,(2.7.1.25)-randstrobemers,0.4870360955770208,0.00733305,0.00724424,420,0.030675086
query4+430,query4,(2.7.1.25)-randstrobemers,0.4918864097363083,0.007312163,0.00724424,430,0.032637715
query4+440,query4,(2.7.1.25)-randstrobemers,0.4941653982749873,0.007431581,0.00724424,440,0.03404739
query4+450,query4,(2.7.1.25)-randstrobemers,0.4617737003058104,0.007307623,0.00724424,450,0.036061424
query4+460,query4,(2.7.1.25)-randstrobemers,0.45754956786985257,0.007404631,0.00724424,460,0.03704366
query4+470,query4,(2.7.1.25)-randstrobemers,0.4854961832061069,0.007299314,0.00724424,470,0.039108187
query4+480,query4,(2.7.1.25)-randstrobemers,0.4872838250254323,0.007281745,0.00724424,480,0.040141788
query4+490,query4,(2.7.1.25)-randstrobemers,0.48521916411824667,0.007113197,0.00724424,490,0.041579036
