seed_name,query_name,ref_name,estimation,query_time,ref_time
7-mers,query1 | len_10000 ,query1+1860 | len_10027 +1860 ,0.0020984261803647267,0.000345591,0.000029725
7-mers,query1 | len_10000 ,query1+1865 | len_9974 +1865 ,0.002905520488928965,0.000345591,0.000029174
7-mers,query1 | len_10000 ,query1+1870 | len_10009 +1870 ,0.0015002250337550632,0.000345591,0.000028794
7-mers,query1 | len_10000 ,query1+1875 | len_10046 +1875 ,0.0003993211540381352,0.000345591,0.000028834
7-mers,query1 | len_10000 ,query1+1880 | len_9998 +1880 ,0.005703992794956469,0.000345591,0.000029746
7-mers,query1 | len_10000 ,query1+1885 | len_10001 +1885 ,0.008604732602931613,0.000345591,0.000028923
7-mers,query1 | len_10000 ,query1+1890 | len_10067 +1890 ,0.008476689104961356,0.000345591,0.000029355
7-mers,query1 | len_10000 ,query1+1895 | len_10044 +1895 ,0.000998402555910543,0.000345591,0.000030837
7-mers,query1 | len_10000 ,query1+1900 | len_10032 +1900 ,0.003796203796203796,0.000345591,0.000030186
7-mers,query1 | len_10000 ,query1+1905 | len_10041 +1905 ,0.00639073343651705,0.000345591,0.000049001
7-mers,query1 | len_10000 ,query1+1910 | len_10010 +1910 ,0.005700570057005701,0.000345591,0.00003219
7-mers,query1 | len_10000 ,query1+1915 | len_10004 +1915 ,0.007202881152460984,0.000345591,0.000030947
7-mers,query1 | len_10000 ,query1+1920 | len_10063 +1920 ,0.00189516732332552,0.000345591,0.000039984
7-mers,query1 | len_10000 ,query1+1925 | len_9916 +1925 ,0.004622186495176849,0.000345591,0.000030216
7-mers,query1 | len_10000 ,query1+1930 | len_9964 +1930 ,0.0013031275060144346,0.000345591,0.000038531
7-mers,query1 | len_10000 ,query1+1935 | len_10023 +1935 ,0.0034980760581680074,0.000345591,0.000043862
7-mers,query1 | len_10000 ,query1+1940 | len_10046 +1940 ,0,0.000345591,0.000042659
7-mers,query1 | len_10000 ,query1+1945 | len_9957 +1945 ,0.0033091000250689397,0.000345591,0.000041247
7-mers,query1 | len_10000 ,query1+1950 | len_10066 +1950 ,0.00937468834147801,0.000345591,0.000042139
7-mers,query1 | len_10000 ,query1+1955 | len_9989 +1955 ,0.000500575662011313,0.000345591,0.000041087
7-mers,query1 | len_10000 ,query1+1960 | len_10010 +1960 ,0.0028002800280028,0.000345591,0.000040035
7-mers,query1 | len_10000 ,query1+1965 | len_9962 +1965 ,0.0069172932330827065,0.000345591,0.000049401
7-mers,query1 | len_10000 ,query1+1970 | len_10062 +1970 ,0.0016957605985037406,0.000345591,0.000043711
7-mers,query1 | len_10000 ,query1+1975 | len_9982 +1975 ,0.006109163745618428,0.000345591,0.000040134
7-mers,query1 | len_10000 ,query1+1980 | len_10035 +1980 ,0.006692303850571842,0.000345591,0.000039894
7-mers,query1 | len_10000 ,query1+1985 | len_9991 +1985 ,0.010911457029881376,0.000345591,0.000039423
7-mers,query1 | len_10000 ,query1+1990 | len_9985 +1990 ,0.0061082461322785764,0.000345591,0.000040916
7-mers,query1 | len_10000 ,query1+1995 | len_9930 +1995 ,0.0014057636308866352,0.000345591,0.000039313
7-mers,query1 | len_10000 ,query1+2000 | len_9942 +2000 ,0.00481685900652283,0.000345591,0.000039002
7-mers,query1 | len_10000 ,query1+2005 | len_9962 +2005 ,0.004912280701754386,0.000345591,0.000039443
7-mers,query1 | len_10000 ,query1+2010 | len_10002 +2010 ,0.003501750875437719,0.000345591,0.000038993
7-mers,query1 | len_10000 ,query1+2015 | len_10030 +2015 ,0.009391547607153562,0.000345591,0.000039353
7-mers,query1 | len_10000 ,query1+2020 | len_9957 +2020 ,0.003208824266733517,0.000345591,0.000039343
7-mers,query1 | len_10000 ,query1+2025 | len_9960 +2025 ,0.00180469219971927,0.000345591,0.000039474
7-mers,query1 | len_10000 ,query1+2030 | len_9971 +2030 ,0.0011022596322461046,0.000345591,0.00004324
7-mers,query1 | len_10000 ,query1+2035 | len_9983 +2035 ,0.0038055180011015975,0.000345591,0.00004824
7-mers,query1 | len_10000 ,query1+2040 | len_10013 +2040 ,0.002599870006499675,0.000345591,0.000043631
7-mers,query1 | len_10000 ,query1+2045 | len_10014 +2045 ,0.0004999500049995,0.000345591,0.000049252
7-mers,query1 | len_10000 ,query1+2050 | len_9976 +2050 ,0.0007012622720897616,0.000345591,0.000049071
7-mers,query1 | len_10000 ,query1+2055 | len_9954 +2055 ,0.006017450606759603,0.000345591,0.000045374
7-mers,query1 | len_10000 ,query1+2060 | len_9996 +2060 ,0.005204163330664532,0.000345591,0.000033322
7-mers,query1 | len_10000 ,query1+2065 | len_10046 +2065 ,0.0000998302885095338,0.000345591,0.000033883
7-mers,query1 | len_10000 ,query1+2070 | len_10042 +2070 ,0.0068896655017473786,0.000345591,0.000035175
7-mers,query1 | len_10000 ,query1+2075 | len_9968 +2075 ,0.007416315894968932,0.000345591,0.000033813
7-mers,query1 | len_10000 ,query1+2080 | len_10064 +2080 ,0.0052862557350887695,0.000345591,0.000034394
7-mers,query1 | len_10000 ,query1+2085 | len_9963 +2085 ,0.005313016891383891,0.000345591,0.000034634
7-mers,query1 | len_10000 ,query1+2090 | len_9911 +2090 ,0.0007035529423589126,0.000345591,0.000035276
7-mers,query1 | len_10000 ,query1+2095 | len_10018 +2095 ,0.00039988003598920324,0.000345591,0.000034864
7-mers,query1 | len_10000 ,query1+2100 | len_10001 +2100 ,0.010505778177997898,0.000345591,0.000034384
7-mers,query1 | len_10000 ,query1+2105 | len_10027 +2105 ,0.0015988008993255058,0.000345591,0.000039774
7-mers,query1 | len_10000 ,query1+2110 | len_9996 +2110 ,0.0008006405124099279,0.000345591,0.00003783
7-mers,query1 | len_10000 ,query1+2115 | len_9982 +2115 ,0.0037055583375062593,0.000345591,0.000038962
7-mers,query1 | len_10000 ,query1+2120 | len_10001 +2120 ,0.0034018710290659865,0.000345591,0.000036838
7-mers,query1 | len_10000 ,query1+2125 | len_9985 +2125 ,0.011715816352075302,0.000345591,0.000036758
7-mers,query1 | len_10000 ,query1+2130 | len_10030 +2130 ,0.009691277849935058,0.000345591,0.000036227
7-mers,query1 | len_10000 ,query1+2135 | len_9971 +2135 ,0.0020041084222656444,0.000345591,0.000035887
7-mers,query1 | len_10000 ,query1+2140 | len_10010 +2140 ,0.005500550055005501,0.000345591,0.000036929
7-mers,query1 | len_10000 ,query1+2145 | len_10038 +2145 ,0.0038949365824428243,0.000345591,0.000035947
7-mers,query1 | len_10000 ,query1+2150 | len_9974 +2150 ,0.0038072337441138163,0.000345591,0.000035335
7-mers,query1 | len_10000 ,query1+2155 | len_10065 +2155 ,0.00019947140078791203,0.000345591,0.000035476
7-mers,query1 | len_10000 ,query1+2160 | len_10016 +2160 ,0.007498500299940012,0.000345591,0.000035005
7-mers,query1 | len_10000 ,query1+2165 | len_9986 +2165 ,0,0.000345591,0.000036267
7-mers,query1 | len_10000 ,query1+2170 | len_9980 +2170 ,0.004206730769230769,0.000345591,0.000036167
7-mers,query1 | len_10000 ,query1+2175 | len_10064 +2175 ,0.0023937761819269898,0.000345591,0.000035576
7-mers,query1 | len_10000 ,query1+2180 | len_10031 +2180 ,0.004995254508217193,0.000345591,0.00003746
7-mers,query1 | len_10000 ,query1+2185 | len_9971 +2185 ,0.005912119845683651,0.000345591,0.000035927
7-mers,query1 | len_10000 ,query1+2190 | len_9926 +2190 ,0.0012051822838204278,0.000345591,0.000036187
7-mers,query1 | len_10000 ,query1+2195 | len_10016 +2195 ,0.007498500299940012,0.000345591,0.000036487
7-mers,query1 | len_10000 ,query1+2200 | len_9943 +2200 ,0.005218002107270082,0.000345591,0.000035406
7-mers,query1 | len_10000 ,query1+2205 | len_9947 +2205 ,0.002307499372962127,0.000345591,0.000034273
7-mers,query1 | len_10000 ,query1+2210 | len_10107 +2210 ,0.003782035332172182,0.000345591,0.000032791
7-mers,query1 | len_10000 ,query1+2215 | len_9977 +2215 ,0.007713498622589532,0.000345591,0.000033172
7-mers,query1 | len_10000 ,query1+2220 | len_10036 +2220 ,0.0015980823012385138,0.000345591,0.000032611
7-mers,query1 | len_10000 ,query1+2225 | len_9975 +2225 ,0.0019035215148023843,0.000345591,0.00003195
7-mers,query1 | len_10000 ,query1+2230 | len_9902 +2230 ,0.00040221216691804925,0.000345591,0.000029666
7-mers,query1 | len_10000 ,query1+2235 | len_9934 +2235 ,0.010239935749422748,0.000345591,0.000030166
7-mers,query1 | len_10000 ,query1+2240 | len_10009 +2240 ,0.005600840126018903,0.000345591,0.000033252
7-mers,query1 | len_10000 ,query1+2245 | len_9988 +2245 ,0.003604325190228274,0.000345591,0.000047568
7-mers,query1 | len_10000 ,query1+2250 | len_10039 +2250 ,0,0.000345591,0.00003245
7-mers,query1 | len_10000 ,query1+2255 | len_9989 +2255 ,0.004004605296090504,0.000345591,0.000038171
7-mers,query1 | len_10000 ,query1+2260 | len_9981 +2260 ,0.002904501978066002,0.000345591,0.00003243
7-mers,query1 | len_10000 ,query1+2265 | len_9926 +2265 ,0.00692979813196746,0.000345591,0.000031398
7-mers,query1 | len_10000 ,query1+2270 | len_10057 +2270 ,0.0005986530306809678,0.000345591,0.000034214
7-mers,query1 | len_10000 ,query1+2275 | len_10025 +2275 ,0.0012991555488932195,0.000345591,0.000031128
7-mers,query1 | len_10000 ,query1+2280 | len_9960 +2280 ,0,0.000345591,0.000029975
7-mers,query1 | len_10000 ,query1+2285 | len_10068 +2285 ,0.006282409254088552,0.000345591,0.000031899
7-mers,query1 | len_10000 ,query1+2290 | len_10053 +2290 ,0.0012973404520732498,0.000345591,0.000029745
7-mers,query1 | len_10000 ,query1+2295 | len_10082 +2295 ,0.007174887892376682,0.000345591,0.000029825
7-mers,query1 | len_10000 ,query1+2300 | len_9967 +2300 ,0,0.000345591,0.000029144
7-mers,query1 | len_10000 ,query1+2305 | len_10002 +2305 ,0.0017008504252126063,0.000345591,0.000029134
7-mers,query1 | len_10000 ,query1+2310 | len_10043 +2310 ,0.005092107233787629,0.000345591,0.000029785
7-mers,query1 | len_10000 ,query1+2315 | len_9993 +2315 ,0.003503328161753666,0.000345591,0.000029404
7-mers,query1 | len_10000 ,query1+2320 | len_10081 +2320 ,0.0025910608401016493,0.000345591,0.000030547
7-mers,query1 | len_10000 ,query1+2325 | len_10013 +2325 ,0.0016999150042497876,0.000345591,0.000046917
7-mers,query1 | len_10000 ,query1+2330 | len_10066 +2330 ,0.0001994614540740002,0.000345591,0.000031729
7-mers,query1 | len_10000 ,query1+2335 | len_10011 +2335 ,0.0015000750037501875,0.000345591,0.000030697
7-mers,query1 | len_10000 ,query1+2340 | len_10007 +2340 ,0.002000500125031258,0.000345591,0.000031118
7-mers,query1 | len_10000 ,query1+2345 | len_9923 +2345 ,0.0016071518256240269,0.000345591,0.000031167
7-mers,query1 | len_10000 ,query1+2350 | len_9945 +2350 ,0.0006020167561330457,0.000345591,0.000030246
7-mers,query1 | len_10000 ,query1+2355 | len_9982 +2355 ,0.004606910365548322,0.000345591,0.000030777
7-mers,query1 | len_10000 ,query1+2360 | len_9998 +2360 ,0.009606724707295107,0.000345591,0.000030857
7-mers,query1 | len_10000 ,query1+2365 | len_9920 +2365 ,0,0.000345591,0.000030026
7-mers,query1 | len_10000 ,query1+2370 | len_10012 +2370 ,0.0007,0.000345591,0.000029895
7-mers,query1 | len_10000 ,query1+2375 | len_10057 +2375 ,0.0008979795460214517,0.000345591,0.000029535
7-mers,query1 | len_10000 ,query1+2380 | len_9998 +2380 ,0.003902731912338637,0.000345591,0.000029335
7-mers,query1 | len_10000 ,query1+2385 | len_9960 +2385 ,0.0010026067776218166,0.000345591,0.000029595
7-mers,query1 | len_10000 ,query1+2390 | len_10054 +2390 ,0.003792036722881948,0.000345591,0.000029184
7-mers,query1 | len_10000 ,query1+2395 | len_10035 +2395 ,0.0013983918493732208,0.000345591,0.000028974
7-mers,query1 | len_10000 ,query1+2400 | len_9996 +2400 ,0.0024019215372297837,0.000345591,0.000028873
7-mers,query1 | len_10000 ,query1+2405 | len_9993 +2405 ,0.003503328161753666,0.000345591,0.000031288
7-mers,query1 | len_10000 ,query1+2410 | len_10105 +2410 ,0.0011944458269048924,0.000345591,0.000030386
7-mers,query1 | len_10000 ,query1+2415 | len_9994 +2415 ,0,0.000345591,0.000047999
7-mers,query1 | len_10000 ,query1+2420 | len_9988 +2420 ,0.001802162595114137,0.000345591,0.000029875
7-mers,query1 | len_10000 ,query1+2425 | len_9965 +2425 ,0.0028065954994236455,0.000345591,0.000030407
7-mers,query1 | len_10000 ,query1+2430 | len_10016 +2430 ,0.003799240151969606,0.000345591,0.000029615
7-mers,query1 | len_10000 ,query1+2435 | len_9961 +2435 ,0.0013033234748608953,0.000345591,0.000030586
7-mers,query1 | len_10000 ,query1+2440 | len_9962 +2440 ,0.002506265664160401,0.000345591,0.000031629
7-mers,query1 | len_10000 ,query1+2445 | len_9996 +2445 ,0.004303442754203362,0.000345591,0.000036147
7-mers,query1 | len_10000 ,query1+2450 | len_10002 +2450 ,0.0030015007503751876,0.000345591,0.000029615
7-mers,query1 | len_10000 ,query1+2455 | len_10060 +2455 ,0.0008978451715881883,0.000345591,0.000029555
7-mers,query1 | len_10000 ,query1+2460 | len_9992 +2460 ,0.0018018018018018018,0.000345591,0.000029024
7-mers,query1 | len_10000 ,query1+2465 | len_10013 +2465 ,0.00039998000099995,0.000345591,0.000029084
7-mers,query1 | len_10000 ,query1+2470 | len_9953 +2470 ,0.002407100947795998,0.000345591,0.000028974
7-mers,query1 | len_10000 ,query1+2475 | len_10000 +2475 ,0.004402641584950971,0.000345591,0.000028843
7-mers,query1 | len_10000 ,query1+2480 | len_10032 +2480 ,0.0015984015984015984,0.000345591,0.000028954
7-mers,query1 | len_10000 ,query1+2485 | len_10037 +2485 ,0.00019975031210986267,0.000345591,0.000028633
7-mers,query1 | len_10000 ,query1+2490 | len_10021 +2490 ,0.002798740566744965,0.000345591,0.000028162
7-mers,query1 | len_10000 ,query1+2495 | len_10015 +2495 ,0.005599160125981103,0.000345591,0.000028513
7-mers,query1 | len_10000 ,query1+2500 | len_10004 +2500 ,0.006502601040416166,0.000345591,0.000032771
7-mers,query1 | len_10000 ,query1+2505 | len_9996 +2505 ,0.00300240192153723,0.000345591,0.000033171
7-mers,query1 | len_10000 ,query1+2510 | len_9954 +2510 ,0.002406980242703841,0.000345591,0.000030306
7-mers,query1 | len_10000 ,query1+2515 | len_9964 +2515 ,0.00040096230954290296,0.000345591,0.000029876
7-mers,query1 | len_10000 ,query1+2520 | len_9957 +2520 ,0,0.000345591,0.000038131
7-mers,query1 | len_10000 ,query1+2525 | len_10069 +2525 ,0,0.000345591,0.000030247
7-mers,query1 | len_10000 ,query1+2530 | len_10027 +2530 ,0.0004996252810392206,0.000345591,0.000029635
7-mers,query1 | len_10000 ,query1+2535 | len_9945 +2535 ,0.0030100837806652284,0.000345591,0.000029304
7-mers,query1 | len_10000 ,query1+2540 | len_10049 +2540 ,0.0023955681988321606,0.000345591,0.000029404
7-mers,query1 | len_10000 ,query1+2545 | len_9942 +2545 ,0.0016056196688409433,0.000345591,0.000029054
7-mers,query1 | len_10000 ,query1+2550 | len_9964 +2550 ,0.0032076984763432237,0.000345591,0.000029084
7-mers,query1 | len_10000 ,query1+2555 | len_9988 +2555 ,0.005306367641169403,0.000345591,0.000029284
7-mers,query1 | len_10000 ,query1+2560 | len_10001 +2560 ,0.0022012106658662266,0.000345591,0.000029265
7-mers,query1 | len_10000 ,query1+2565 | len_10036 +2565 ,0.007091490211745905,0.000345591,0.000029254
7-mers,query1 | len_10000 ,query1+2570 | len_10056 +2570 ,0.000997804829375374,0.000345591,0.000029655
7-mers,query1 | len_10000 ,query1+2575 | len_9996 +2575 ,0.003502802241793435,0.000345591,0.000029094
7-mers,query1 | len_10000 ,query1+2580 | len_10013 +2580 ,0.0002999850007499625,0.000345591,0.000043742
7-mers,query1 | len_10000 ,query1+2585 | len_10019 +2585 ,0.002799020342879992,0.000345591,0.000030717
7-mers,query1 | len_10000 ,query1+2590 | len_10003 +2590 ,0.0039017557901055476,0.000345591,0.000030667
7-mers,query1 | len_10000 ,query1+2595 | len_10031 +2595 ,0.00019981018032868775,0.000345591,0.000030055
7-mers,query1 | len_10000 ,query1+2600 | len_10098 +2600 ,0,0.000345591,0.00003206
7-mers,query1 | len_10000 ,query1+2605 | len_10050 +2605 ,0.0016967761253618126,0.000345591,0.000034053
7-mers,query1 | len_10000 ,query1+2610 | len_9906 +2610 ,0.0008042625917362018,0.000345591,0.000031999
7-mers,query1 | len_10000 ,query1+2615 | len_10033 +2615 ,0,0.000345591,0.000031608
7-mers,query1 | len_10000 ,query1+2620 | len_10032 +2620 ,0.0002997002997002997,0.000345591,0.000031398
7-mers,query1 | len_10000 ,query1+2625 | len_10019 +2625 ,0.005398110661268556,0.000345591,0.000031989
7-mers,query1 | len_10000 ,query1+2630 | len_10018 +2630 ,0.002599220233929821,0.000345591,0.000031709
7-mers,query1 | len_10000 ,query1+2635 | len_10129 +2635 ,0.0001988368046925486,0.000345591,0.000031468
7-mers,query1 | len_10000 ,query1+2640 | len_9931 +2640 ,0.004016265876801044,0.000345591,0.000030507
7-mers,query1 | len_10000 ,query1+2645 | len_10000 +2645 ,0.004702821693015809,0.000345591,0.000030557
7-mers,query1 | len_10000 ,query1+2650 | len_10019 +2650 ,0.000099965012245714,0.000345591,0.000030327
7-mers,query1 | len_10000 ,query1+2655 | len_9987 +2655 ,0.00020025031289111389,0.000345591,0.000030156
7-mers,query1 | len_10000 ,query1+2660 | len_10118 +2660 ,0,0.000345591,0.000033021
7-mers,query1 | len_10000 ,query1+2665 | len_9995 +2665 ,0.0002001701446229295,0.000345591,0.000033873
7-mers,query1 | len_10000 ,query1+2670 | len_10100 +2670 ,0.0005973715651135006,0.000345591,0.000033893
7-mers,query1 | len_10000 ,query1+2675 | len_9961 +2675 ,0.0003007669557371297,0.000345591,0.000036277
7-mers,query1 | len_10000 ,query1+2680 | len_10049 +2680 ,0.0005988920497080402,0.000345591,0.000049021
7-mers,query1 | len_10000 ,query1+2685 | len_9977 +2685 ,0.002804908590032557,0.000345591,0.00004832
7-mers,query1 | len_10000 ,query1+2690 | len_9992 +2690 ,0.0009009009009009009,0.000345591,0.000033202
7-mers,query1 | len_10000 ,query1+2695 | len_9928 +2695 ,0.0002008435428800964,0.000345591,0.000034153
7-mers,query1 | len_10000 ,query1+2700 | len_10007 +2700 ,0.005501375343835959,0.000345591,0.000033222
7-mers,query1 | len_10000 ,query1+2705 | len_10007 +2705 ,0.005001250312578144,0.000345591,0.000032771
7-mers,query1 | len_10000 ,query1+2710 | len_9954 +2710 ,0.000802326747567947,0.000345591,0.000036418
7-mers,query1 | len_10000 ,query1+2715 | len_9951 +2715 ,0.00010030593309594263,0.000345591,0.000034744
7-mers,query1 | len_10000 ,query1+2720 | len_9994 +2720 ,0.002502252026824142,0.000345591,0.000035065
7-mers,query1 | len_10000 ,query1+2725 | len_9929 +2725 ,0.003414168800522167,0.000345591,0.000034444
7-mers,query1 | len_10000 ,query1+2730 | len_9954 +2730 ,0,0.000345591,0.000034234
7-mers,query1 | len_10000 ,query1+2735 | len_10034 +2735 ,0.004894615922485266,0.000345591,0.000034283
7-mers,query1 | len_10000 ,query1+2740 | len_9993 +2740 ,0.002902757619738752,0.000345591,0.000034013
7-mers,query1 | len_10000 ,query1+2745 | len_9949 +2745 ,0.0031097958569493906,0.000345591,0.000049993
7-mers,query1 | len_10000 ,query1+2750 | len_10010 +2750 ,0.0008000800080008001,0.000345591,0.000035115
7-mers,query1 | len_10000 ,query1+2755 | len_10001 +2755 ,0.0028015408474661063,0.000345591,0.000039483
7-mers,query1 | len_10000 ,query1+2760 | len_10063 +2760 ,0.00009974564859607999,0.000345591,0.000039513
7-mers,query1 | len_10000 ,query1+2765 | len_10020 +2765 ,0.001599360255897641,0.000345591,0.000035506
7-mers,query1 | len_10000 ,query1+2770 | len_10090 +2770 ,0.00039844606036457814,0.000345591,0.000035997
7-mers,query1 | len_10000 ,query1+2775 | len_10025 +2775 ,0.0012991555488932195,0.000345591,0.000035766
7-mers,query1 | len_10000 ,query1+2780 | len_9925 +2780 ,0.0016069904082760007,0.000345591,0.000034885
7-mers,query1 | len_10000 ,query1+2785 | len_9975 +2785 ,0.0014025948003807043,0.000345591,0.000034625
7-mers,query1 | len_10000 ,query1+2790 | len_10054 +2790 ,0.0016964374812892926,0.000345591,0.000034764
7-mers,query1 | len_10000 ,query1+2795 | len_9935 +2795 ,0.0005019324398935904,0.000345591,0.000034454
7-mers,query1 | len_10000 ,query1+2800 | len_10068 +2800 ,0,0.000345591,0.000034564
7-mers,query1 | len_10000 ,query1+2805 | len_10030 +2805 ,0.0014986512139074832,0.000345591,0.000034243
7-mers,query1 | len_10000 ,query1+2810 | len_10021 +2810 ,0.0025988305262631814,0.000345591,0.000030937
7-mers,query1 | len_10000 ,query1+2815 | len_9950 +2815 ,0.0021065302437556425,0.000345591,0.000029525
7-mers,query1 | len_10000 ,query1+2820 | len_9937 +2820 ,0.0016060225846925972,0.000345591,0.000030056
7-mers,query1 | len_10000 ,query1+2825 | len_10005 +2825 ,0.006402240784274496,0.000345591,0.000029525
7-mers,query1 | len_10000 ,query1+2830 | len_9902 +2830 ,0.0021116138763197585,0.000345591,0.000030667
7-mers,query1 | len_10000 ,query1+2835 | len_10025 +2835 ,0.0061959726177984314,0.000345591,0.000030386
7-mers,query1 | len_10000 ,query1+2840 | len_10085 +2840 ,0.00009963632740497185,0.000345591,0.000030466
7-mers,query1 | len_10000 ,query1+2845 | len_10066 +2845 ,0.0000997307270370001,0.000345591,0.000035906
7-mers,query1 | len_10000 ,query1+2850 | len_10006 +2850 ,0.0007002100630189057,0.000345591,0.000030427
7-mers,query1 | len_10000 ,query1+2855 | len_10010 +2855 ,0.0023002300230023,0.000345591,0.000029946
7-mers,query1 | len_10000 ,query1+2860 | len_10000 +2860 ,0.0014008405043025814,0.000345591,0.000030055
7-mers,query1 | len_10000 ,query1+2865 | len_10080 +2865 ,0.001195933824995017,0.000345591,0.000029835
7-mers,query1 | len_10000 ,query1+2870 | len_9964 +2870 ,0.005312750601443464,0.000345591,0.000029965
7-mers,query1 | len_10000 ,query1+2875 | len_10032 +2875 ,0.0007992007992007992,0.000345591,0.000041136
7-mers,query1 | len_10000 ,query1+2880 | len_9953 +2880 ,0.0016047339651973321,0.000345591,0.000030066
7-mers,query1 | len_10000 ,query1+2885 | len_9933 +2885 ,0,0.000345591,0.000029425
7-mers,query1 | len_10000 ,query1+2890 | len_10118 +2890 ,0.00009947279419078882,0.000345591,0.000029765
7-mers,query1 | len_10000 ,query1+2895 | len_10030 +2895 ,0.0005994604855629933,0.000345591,0.000029194
7-mers,query1 | len_10000 ,query1+2900 | len_9987 +2900 ,0.0012015018773466834,0.000345591,0.000029254
7-mers,query1 | len_10000 ,query1+2905 | len_10044 +2905 ,0.0011980830670926517,0.000345591,0.000029074
7-mers,query1 | len_10000 ,query1+2910 | len_10072 +2910 ,0.0006979062811565304,0.000345591,0.000046907
7-mers,query1 | len_10000 ,query1+2915 | len_9972 +2915 ,0.0011022044088176352,0.000345591,0.000032671
7-mers,query1 | len_10000 ,query1+2920 | len_9999 +2920 ,0.0007004552959423625,0.000345591,0.000030386
7-mers,query1 | len_10000 ,query1+2925 | len_10087 +2925 ,0.00039850560398505604,0.000345591,0.000032069
7-mers,query1 | len_10000 ,query1+2930 | len_9991 +2930 ,0.0008008408829270734,0.000345591,0.000030998
7-mers,query1 | len_10000 ,query1+2935 | len_9991 +2935 ,0,0.000345591,0.000030356
7-mers,query1 | len_10000 ,query1+2940 | len_9996 +2940 ,0.002101681345076061,0.000345591,0.000030186
7-mers,query1 | len_10000 ,query1+2945 | len_9945 +2945 ,0.0010033612602217427,0.000345591,0.000030808
7-mers,query1 | len_10000 ,query1+2950 | len_9973 +2950 ,0.0016031260958869796,0.000345591,0.000030036
7-mers,query1 | len_10000 ,query1+2955 | len_9990 +2955 ,0.005305836420062068,0.000345591,0.000030106
7-mers,query1 | len_10000 ,query1+2960 | len_9947 +2960 ,0.00030097817908201655,0.000345591,0.000029686
7-mers,query1 | len_10000 ,query1+2965 | len_9994 +2965 ,0.002702432188970073,0.000345591,0.000029374
7-mers,query1 | len_10000 ,query1+2970 | len_9897 +2970 ,0.0010057832537088258,0.000345591,0.000029886
7-mers,query1 | len_10000 ,query1+2975 | len_9974 +2975 ,0.0014026650636208796,0.000345591,0.000033482
7-mers,query1 | len_10000 ,query1+2980 | len_10023 +2980 ,0,0.000345591,0.000029305
7-mers,query1 | len_10000 ,query1+2985 | len_10020 +2985 ,0.0004998000799680128,0.000345591,0.000029345
7-mers,query1 | len_10000 ,query1+2990 | len_9990 +2990 ,0.001401541695865452,0.000345591,0.000028994
7-mers,query1 | len_10000 ,query1+2995 | len_9906 +2995 ,0.0011058610636372776,0.000345591,0.000044041
7-mers,query1 | len_10000 ,query1+3000 | len_9999 +3000 ,0.0021013658878270875,0.000345591,0.000031489
7-mers,query1 | len_10000 ,query1+3005 | len_10068 +3005 ,0.000498603909054647,0.000345591,0.000031098
7-mers,query1 | len_10000 ,query1+3010 | len_10024 +3010 ,0.0016989806116330202,0.000345591,0.000031479
7-mers,query1 | len_10000 ,query1+3015 | len_9957 +3015 ,0.001704687891702181,0.000345591,0.000030306
7-mers,query1 | len_10000 ,query1+3020 | len_9955 +3020 ,0.0008022865165722309,0.000345591,0.000030717
7-mers,query1 | len_10000 ,query1+3025 | len_10040 +3025 ,0.002396644697423607,0.000345591,0.000031729
7-mers,query1 | len_10000 ,query1+3030 | len_9947 +3030 ,0.00040130423877602207,0.000345591,0.000031037
7-mers,query1 | len_10000 ,query1+3035 | len_9951 +3035 ,0.00010030593309594263,0.000345591,0.000030777
7-mers,query1 | len_10000 ,query1+3040 | len_9933 +3040 ,0,0.000345591,0.000030437
7-mers,query1 | len_10000 ,query1+3045 | len_10048 +3045 ,0.0002994609702535436,0.000345591,0.000030787
7-mers,query1 | len_10000 ,query1+3050 | len_10150 +3050 ,0.0006952030986195252,0.000345591,0.000030697
7-mers,query1 | len_10000 ,query1+3055 | len_10047 +3055 ,0.000399301222859995,0.000345591,0.000031349
7-mers,query1 | len_10000 ,query1+3060 | len_10047 +3060 ,0.0020963314200149736,0.000345591,0.000031038
7-mers,query1 | len_10000 ,query1+3065 | len_9959 +3065 ,0,0.000345591,0.000030606
7-mers,query1 | len_10000 ,query1+3070 | len_9969 +3070 ,0.0012025855589517462,0.000345591,0.000030677
7-mers,query1 | len_10000 ,query1+3075 | len_10020 +3075 ,0.0002998800479808077,0.000345591,0.000030787
7-mers,query1 | len_10000 ,query1+3080 | len_9989 +3080 ,0.002002302648045252,0.000345591,0.000032471
7-mers,query1 | len_10000 ,query1+3085 | len_10017 +3085 ,0.00019995001249687578,0.000345591,0.000033061
7-mers,query1 | len_10000 ,query1+3090 | len_10065 +3090 ,0.00039894280157582406,0.000345591,0.000035947
7-mers,query1 | len_10000 ,query1+3095 | len_9914 +3095 ,0,0.000345591,0.00003214
7-mers,query1 | len_10000 ,query1+3100 | len_9949 +3100 ,0.0005015799769273211,0.000345591,0.0000324
7-mers,query1 | len_10000 ,query1+3105 | len_9992 +3105 ,0.0001001001001001001,0.000345591,0.00003229
7-mers,query1 | len_10000 ,query1+3110 | len_9917 +3110 ,0.0001004772670183371,0.000345591,0.00003192
7-mers,query1 | len_10000 ,query1+3115 | len_9974 +3115 ,0.0011020939785592627,0.000345591,0.000031689
7-mers,query1 | len_10000 ,query1+3120 | len_10045 +3120 ,0.00009983527180152747,0.000345591,0.000031629
7-mers,query1 | len_10000 ,query1+3125 | len_9989 +3125 ,0.0002002302648045252,0.000345591,0.000031399
