seed_name,query_name,ref_name,estimation,query_time,ref_time
8-mers,query0,query0+0,1,0.000053281,0.000050245
8-mers,query0,query0+10,0.47633434038267874,0.000053281,0.000029907
8-mers,query0,query0+20,0.1096579476861167,0.000053281,0.000029506
8-mers,query0,query0+30,0.14673366834170853,0.000053281,0.000030507
8-mers,query0,query0+40,0.05917753259779338,0.000053281,0.000029917
8-mers,query0,query0+50,0.05911823647294589,0.000053281,0.000030147
8-mers,query0,query0+60,0.05110220440881764,0.000053281,0.000034586
8-mers,query0,query0+70,0.05102551275637819,0.000053281,0.000033654
8-mers,query0,query0+80,0.01900950475237619,0.000053281,0.000031499
8-mers,query0,query0+90,0.018971542685971045,0.000053281,0.00003165
8-mers,query0,query0+100,0.03203203203203203,0.000053281,0.000031249
8-mers,query0,query0+110,0.03203203203203203,0.000053281,0.00003154
8-mers,query0,query0+120,0.010015022533800702,0.000053281,0.000031649
8-mers,query0,query0+130,0.010005002501250625,0.000053281,0.00003149
8-mers,query0,query0+140,0.023,0.000053281,0.00003202
8-mers,query0,query0+150,0.01998001998001998,0.000053281,0.000031389
8-mers,query0,query0+160,0.027013506753376687,0.000053281,0.000031159
8-mers,query0,query0+170,0.007,0.000053281,0.000031279
8-mers,query0,query0+180,0.007010515773660491,0.000053281,0.000031119
8-mers,query0,query0+190,0.009031610637230306,0.000053281,0.00003135
8-mers,query0,query0+200,0.009013520280420632,0.000053281,0.000031078
8-mers,query0,query0+210,0.005022601707684581,0.000053281,0.000030869
8-mers,query0,query0+220,0.0030135610246107484,0.000053281,0.00003135
8-mers,query0,query0+230,0.011060834590246356,0.000053281,0.000030708
8-mers,query0,query0+240,0.020110608345902465,0.000053281,0.000031459
8-mers,query0,query0+250,0,0.000053281,0.00003138
8-mers,query0,query0+260,0,0.000053281,0.000030919
8-mers,query0,query0+270,0,0.000053281,0.000039564
8-mers,query0,query0+280,0,0.000053281,0.000031349
8-mers,query0,query0+290,0.010015022533800702,0.000053281,0.00003204
8-mers,query0,query0+300,0,0.000053281,0.00003178
8-mers,query0,query0+310,0,0.000053281,0.000031309
8-mers,query0,query0+320,0,0.000053281,0.000031459
8-mers,query0,query0+330,0.0030045067601402104,0.000053281,0.000031639
8-mers,query0,query0+340,0,0.000053281,0.0000318
8-mers,query0,query0+350,0.005027652086475616,0.000053281,0.000031079
8-mers,query0,query0+360,0.00501002004008016,0.000053281,0.00003159
8-mers,query0,query0+370,0.005012531328320802,0.000053281,0.000030898
8-mers,query0,query0+380,0.0020060180541624875,0.000053281,0.000031199
8-mers,query0,query0+390,0,0.000053281,0.00003169
8-mers,query0,query0+400,0,0.000053281,0.000030648
8-mers,query0,query0+410,0.004030226700251889,0.000053281,0.000030588
8-mers,query0,query0+420,0.004020100502512563,0.000053281,0.000031079
8-mers,query0,query0+430,0.004024144869215292,0.000053281,0.00003164
8-mers,query0,query0+440,0.004020100502512563,0.000053281,0.00003163
8-mers,query0,query0+450,0,0.000053281,0.000030848
8-mers,query0,query0+460,0,0.000053281,0.000030357
8-mers,query0,query0+470,0,0.000053281,0.000033784
8-mers,query0,query0+480,0,0.000053281,0.000030057
8-mers,query0,query0+490,0,0.000053281,0.000029826
8-mers,query1,query1+0,1,0.00005793,0.000056416
8-mers,query1,query1+10,0.10701665825340737,0.00005793,0.000035557
8-mers,query1,query1+20,0.10734177215189873,0.00005793,0.000035106
8-mers,query1,query1+30,0.10755961440892947,0.00005793,0.000034836
8-mers,query1,query1+40,0.09944190766108574,0.00005793,0.000036007
8-mers,query1,query1+50,0.05055611729019211,0.00005793,0.000035588
8-mers,query1,query1+60,0.024279210925644917,0.00005793,0.000035247
8-mers,query1,query1+70,0.029322548028311426,0.00005793,0.000036118
8-mers,query1,query1+80,0.0262891809908999,0.00005793,0.000035667
8-mers,query1,query1+90,0.024291497975708502,0.00005793,0.000035697
8-mers,query1,query1+100,0.01824632539280284,0.00005793,0.000035307
8-mers,query1,query1+110,0.00810126582278481,0.00005793,0.000035347
8-mers,query1,query1+120,0.0060790273556231,0.00005793,0.000035587
8-mers,query1,query1+130,0.0121765601217656,0.00005793,0.000035236
8-mers,query1,query1+140,0.003045685279187817,0.00005793,0.000036349
8-mers,query1,query1+150,0.016243654822335026,0.00005793,0.000036008
8-mers,query1,query1+160,0.00508130081300813,0.00005793,0.000036108
8-mers,query1,query1+170,0.010178117048346057,0.00005793,0.000039003
8-mers,query1,query1+180,0.005094243504839531,0.00005793,0.000036248
8-mers,query1,query1+190,0.010198878123406425,0.00005793,0.000036109
8-mers,query1,query1+200,0,0.00005793,0.000035767
8-mers,query1,query1+210,0.006122448979591836,0.00005793,0.000035477
8-mers,query1,query1+220,0,0.00005793,0.000035377
8-mers,query1,query1+230,0,0.00005793,0.000035968
8-mers,query1,query1+240,0,0.00005793,0.000035407
8-mers,query1,query1+250,0,0.00005793,0.000046016
8-mers,query1,query1+260,0,0.00005793,0.000035748
8-mers,query1,query1+270,0,0.00005793,0.000035487
8-mers,query1,query1+280,0,0.00005793,0.000036298
8-mers,query1,query1+290,0,0.00005793,0.000036299
8-mers,query1,query1+300,0,0.00005793,0.000035887
8-mers,query1,query1+310,0,0.00005793,0.000036129
8-mers,query1,query1+320,0.001010611419909045,0.00005793,0.000036669
8-mers,query1,query1+330,0.00101010101010101,0.00005793,0.000036579
8-mers,query1,query1+340,0.0010090817356205853,0.00005793,0.000048722
8-mers,query1,query1+350,0,0.00005793,0.000037471
8-mers,query1,query1+360,0,0.00005793,0.00003722
8-mers,query1,query1+370,0.0010050251256281408,0.00005793,0.000036669
8-mers,query1,query1+380,0,0.00005793,0.000036889
8-mers,query1,query1+390,0,0.00005793,0.000036779
8-mers,query1,query1+400,0,0.00005793,0.00003723
8-mers,query1,query1+410,0.00100150225338007,0.00005793,0.00003706
8-mers,query1,query1+420,0.001002004008016032,0.00005793,0.000037009
8-mers,query1,query1+430,0,0.00005793,0.000036709
8-mers,query1,query1+440,0,0.00005793,0.000037831
8-mers,query1,query1+450,0,0.00005793,0.000038443
8-mers,query1,query1+460,0,0.00005793,0.00003705
8-mers,query1,query1+470,0,0.00005793,0.000036739
8-mers,query1,query1+480,0,0.00005793,0.000036038
8-mers,query1,query1+490,0,0.00005793,0.000035517
8-mers,query2,query2+0,1,0.000069431,0.000072156
8-mers,query2,query2+10,0.09974811083123426,0.000069431,0.000043592
8-mers,query2,query2+20,0.24370594159113795,0.000069431,0.000030488
8-mers,query2,query2+30,0.3933601609657948,0.000069431,0.000030397
8-mers,query2,query2+40,0.2084592145015106,0.000069431,0.000029556
8-mers,query2,query2+50,0.13004032258064516,0.000069431,0.000029406
8-mers,query2,query2+60,0.10085728693898134,0.000069431,0.000030137
8-mers,query2,query2+70,0.10090817356205853,0.000069431,0.000029316
8-mers,query2,query2+80,0.07074279939363315,0.000069431,0.000029916
8-mers,query2,query2+90,0.2119071644803229,0.000069431,0.000030948
8-mers,query2,query2+100,0.12896725440806045,0.000069431,0.000029586
8-mers,query2,query2+110,0.08971774193548387,0.000069431,0.000030327
8-mers,query2,query2+120,0.06858295511850732,0.000069431,0.000029385
8-mers,query2,query2+130,0.05950579929399899,0.000069431,0.000029356
8-mers,query2,query2+140,0.04350025290844714,0.000069431,0.00004247
8-mers,query2,query2+150,0.008072653884964682,0.000069431,0.000043021
8-mers,query2,query2+160,0.012115093387178193,0.000069431,0.000045196
8-mers,query2,query2+170,0.024132730015082957,0.000069431,0.000030557
8-mers,query2,query2+180,0.045090180360721446,0.000069431,0.000036349
8-mers,query2,query2+190,0.02103154732098147,0.000069431,0.00003172
8-mers,query2,query2+200,0.014014014014014014,0.000069431,0.000034195
8-mers,query2,query2+210,0.033099297893681046,0.000069431,0.000038813
8-mers,query2,query2+220,0.01603206412825651,0.000069431,0.000038142
8-mers,query2,query2+230,0.006027122049221497,0.000069431,0.000037241
8-mers,query2,query2+240,0.012066365007541479,0.000069431,0.000032321
8-mers,query2,query2+250,0.01104417670682731,0.000069431,0.000035056
8-mers,query2,query2+260,0.009058882737795673,0.000069431,0.000036118
8-mers,query2,query2+270,0.006060606060606061,0.000069431,0.00003712
8-mers,query2,query2+280,0.006045340050377834,0.000069431,0.000035106
8-mers,query2,query2+290,0.006048387096774193,0.000069431,0.00003166
8-mers,query2,query2+300,0,0.000069431,0.000041759
8-mers,query2,query2+310,0.02217741935483871,0.000069431,0.000044073
8-mers,query2,query2+320,0,0.000069431,0.000045045
8-mers,query2,query2+330,0,0.000069431,0.000044734
8-mers,query2,query2+340,0,0.000069431,0.000030657
8-mers,query2,query2+350,0,0.000069431,0.000030197
8-mers,query2,query2+360,0,0.000069431,0.000029916
8-mers,query2,query2+370,0,0.000069431,0.000030788
8-mers,query2,query2+380,0,0.000069431,0.000030518
8-mers,query2,query2+390,0.001005530417295123,0.000069431,0.000031299
8-mers,query2,query2+400,0,0.000069431,0.00004734
8-mers,query2,query2+410,0.0010030090270812437,0.000069431,0.00003167
8-mers,query2,query2+420,0.002008032128514056,0.000069431,0.000030989
8-mers,query2,query2+430,0.0010045203415369162,0.000069431,0.000031279
8-mers,query2,query2+440,0,0.000069431,0.00003146
8-mers,query2,query2+450,0.001,0.000069431,0.000031259
8-mers,query2,query2+460,0,0.000069431,0.000030588
8-mers,query2,query2+470,0,0.000069431,0.000030647
8-mers,query2,query2+480,0,0.000069431,0.000029676
8-mers,query2,query2+490,0,0.000069431,0.000031009
8-mers,query3,query3+0,1,0.000053341,0.000051227
8-mers,query3,query3+10,0.08472012102874432,0.000053341,0.000030367
8-mers,query3,query3+20,0.0846774193548387,0.000053341,0.000029676
8-mers,query3,query3+30,0.2111111111111111,0.000053341,0.000029686
8-mers,query3,query3+40,0.08472012102874432,0.000053341,0.000030648
8-mers,query3,query3+50,0.07669021190716448,0.000053341,0.000030588
8-mers,query3,query3+60,0.059475806451612906,0.000053341,0.000029756
8-mers,query3,query3+70,0.01818181818181818,0.000053341,0.000029887
8-mers,query3,query3+80,0.018209408194233688,0.000053341,0.000029976
8-mers,query3,query3+90,0.01820020222446916,0.000053341,0.000032912
8-mers,query3,query3+100,0.01817264008076729,0.000053341,0.000029847
8-mers,query3,query3+110,0.018154311649016642,0.000053341,0.000030167
8-mers,query3,query3+120,0.03931451612903226,0.000053341,0.000029826
8-mers,query3,query3+130,0.07452165156092648,0.000053341,0.000030297
8-mers,query3,query3+140,0.03919597989949749,0.000053341,0.000030929
8-mers,query3,query3+150,0.08761329305135952,0.000053341,0.000030588
8-mers,query3,query3+160,0.03120281831907398,0.000053341,0.000031049
8-mers,query3,query3+170,0.02414486921529175,0.000053341,0.000030698
8-mers,query3,query3+180,0.02415702063412179,0.000053341,0.000030588
8-mers,query3,query3+190,0.02812656956303365,0.000053341,0.000032271
8-mers,query3,query3+200,0.01507537688442211,0.000053341,0.000032922
8-mers,query3,query3+210,0.016145307769929364,0.000053341,0.000035207
8-mers,query3,query3+220,0.015151515151515152,0.000053341,0.000030227
8-mers,query3,query3+230,0.0070814365199797676,0.000053341,0.000030067
8-mers,query3,query3+240,0.006051437216338881,0.000053341,0.000030728
8-mers,query3,query3+250,0.010111223458038422,0.000053341,0.000030528
8-mers,query3,query3+260,0.009095502779181405,0.000053341,0.000030087
8-mers,query3,query3+270,0.015128593040847202,0.000053341,0.000030488
8-mers,query3,query3+280,0.005055611729019211,0.000053341,0.000030036
8-mers,query3,query3+290,0.01514386673397274,0.000053341,0.000030638
8-mers,query3,query3+300,0.006085192697768763,0.000053341,0.000030197
8-mers,query3,query3+310,0.0060882800608828,0.000053341,0.000030066
8-mers,query3,query3+320,0.006113092205807438,0.000053341,0.000030387
8-mers,query3,query3+330,0,0.000053341,0.000030287
8-mers,query3,query3+340,0,0.000053341,0.00003155
8-mers,query3,query3+350,0,0.000053341,0.000036129
8-mers,query3,query3+360,0,0.000053341,0.000033183
8-mers,query3,query3+370,0,0.000053341,0.00003192
8-mers,query3,query3+380,0,0.000053341,0.000030297
8-mers,query3,query3+390,0,0.000053341,0.000029837
8-mers,query3,query3+400,0,0.000053341,0.000029676
8-mers,query3,query3+410,0,0.000053341,0.000029456
8-mers,query3,query3+420,0,0.000053341,0.000029135
8-mers,query3,query3+430,0,0.000053341,0.000029626
8-mers,query3,query3+440,0,0.000053341,0.000029416
8-mers,query3,query3+450,0,0.000053341,0.000029676
8-mers,query3,query3+460,0,0.000053341,0.000030046
8-mers,query3,query3+470,0,0.000053341,0.000029566
8-mers,query3,query3+480,0,0.000053341,0.000029837
8-mers,query3,query3+490,0,0.000053341,0.000043743
8-mers,query4,query4+0,1,0.000053561,0.000049944
8-mers,query4,query4+10,0.01710261569416499,0.000053561,0.000031008
8-mers,query4,query4+20,0.21550855991943604,0.000053561,0.000030357
8-mers,query4,query4+30,0.017094017094017096,0.000053561,0.000041749
8-mers,query4,query4+40,0.01104417670682731,0.000053561,0.000040416
8-mers,query4,query4+50,0.05519317611640743,0.000053561,0.00004255
8-mers,query4,query4+60,0.011016524787180772,0.000053561,0.000042059
8-mers,query4,query4+70,0.011005502751375688,0.000053561,0.00003156
8-mers,query4,query4+80,0.03301650825412707,0.000053561,0.000030778
8-mers,query4,query4+90,0.03398300849575212,0.000053561,0.000031369
8-mers,query4,query4+100,0.03301650825412707,0.000053561,0.000031439
8-mers,query4,query4+110,0.0560280140070035,0.000053561,0.000031129
8-mers,query4,query4+120,0,0.000053561,0.00003156
8-mers,query4,query4+130,0.020958083832335328,0.000053561,0.000032061
8-mers,query4,query4+140,0.04083665338645418,0.000053561,0.000031559
8-mers,query4,query4+150,0.005967180507210343,0.000053561,0.000031509
8-mers,query4,query4+160,0.006982543640897756,0.000053561,0.00003152
8-mers,query4,query4+170,0.012954658694569009,0.000053561,0.000031228
8-mers,query4,query4+180,0.008964143426294821,0.000053561,0.000044384
8-mers,query4,query4+190,0,0.000053561,0.000032641
8-mers,query4,query4+200,0.0069617105917454,0.000053561,0.0000318
8-mers,query4,query4+210,0.006968641114982578,0.000053561,0.000035757
8-mers,query4,query4+220,0,0.000053561,0.0000321
8-mers,query4,query4+230,0,0.000053561,0.00003202
8-mers,query4,query4+240,0.0029806259314456036,0.000053561,0.000032121
8-mers,query4,query4+250,0,0.000053561,0.00003179
8-mers,query4,query4+260,0,0.000053561,0.000031369
8-mers,query4,query4+270,0,0.000053561,0.000031399
8-mers,query4,query4+280,0,0.000053561,0.00003711
8-mers,query4,query4+290,0,0.000053561,0.00003223
8-mers,query4,query4+300,0,0.000053561,0.000032642
8-mers,query4,query4+310,0.0029717682020802376,0.000053561,0.00003173
8-mers,query4,query4+320,0,0.000053561,0.000032221
8-mers,query4,query4+330,0,0.000053561,0.000033133
8-mers,query4,query4+340,0,0.000053561,0.000031389
8-mers,query4,query4+350,0,0.000053561,0.000032061
8-mers,query4,query4+360,0.006910167818361303,0.000053561,0.000032402
8-mers,query4,query4+370,0,0.000053561,0.000032091
8-mers,query4,query4+380,0,0.000053561,0.00003209
8-mers,query4,query4+390,0,0.000053561,0.000031871
8-mers,query4,query4+400,0,0.000053561,0.000032441
8-mers,query4,query4+410,0,0.000053561,0.00003201
8-mers,query4,query4+420,0,0.000053561,0.000032251
8-mers,query4,query4+430,0,0.000053561,0.000032321
8-mers,query4,query4+440,0,0.000053561,0.000032171
8-mers,query4,query4+450,0,0.000053561,0.000032471
8-mers,query4,query4+460,0,0.000053561,0.000032241
8-mers,query4,query4+470,0,0.000053561,0.000032932
8-mers,query4,query4+480,0,0.000053561,0.000032642
8-mers,query4,query4+490,0,0.000053561,0.000032061
8-mers,query5,query5+0,1,0.000053381,0.000051577
8-mers,query5,query5+10,0.06834170854271357,0.000053381,0.000030538
8-mers,query5,query5+20,0.229607250755287,0.000053381,0.000031419
8-mers,query5,query5+30,0.22770780856423173,0.000053381,0.000030247
8-mers,query5,query5+40,0.10663983903420524,0.000053381,0.000030388
8-mers,query5,query5+50,0.061306532663316586,0.000053381,0.000030678
8-mers,query5,query5+60,0.053293112116641526,0.000053381,0.000030577
8-mers,query5,query5+70,0.15709969788519637,0.000053381,0.000031279
8-mers,query5,query5+80,0.10377833753148615,0.000053381,0.000030468
8-mers,query5,query5+90,0.07870837537840565,0.000053381,0.000031269
8-mers,query5,query5+100,0.006072874493927126,0.000053381,0.000030988
8-mers,query5,query5+110,0.005060728744939271,0.000053381,0.000030187
8-mers,query5,query5+120,0.0060790273556231,0.000053381,0.000031389
8-mers,query5,query5+130,0.004044489383215369,0.000053381,0.000030558
8-mers,query5,query5+140,0.03436078827690753,0.000053381,0.000030268
8-mers,query5,query5+150,0.04044489383215369,0.000053381,0.000030317
8-mers,query5,query5+160,0.011133603238866396,0.000053381,0.000030368
8-mers,query5,query5+170,0.00606366851945427,0.000053381,0.000031018
8-mers,query5,query5+180,0.006051437216338881,0.000053381,0.000030588
8-mers,query5,query5+190,0.009077155824508321,0.000053381,0.000030618
8-mers,query5,query5+200,0.0010085728693898135,0.000053381,0.000031219
8-mers,query5,query5+210,0.018145161290322582,0.000053381,0.000031178
8-mers,query5,query5+220,0.011099899091826439,0.000053381,0.000031369
8-mers,query5,query5+230,0.0020253164556962027,0.000053381,0.000030948
8-mers,query5,query5+240,0.005083884087442806,0.000053381,0.000031159
8-mers,query5,query5+250,0,0.000053381,0.000032401
8-mers,query5,query5+260,0,0.000053381,0.000030668
8-mers,query5,query5+270,0,0.000053381,0.00003167
8-mers,query5,query5+280,0,0.000053381,0.000030708
8-mers,query5,query5+290,0,0.000053381,0.000030908
8-mers,query5,query5+300,0,0.000053381,0.000030798
8-mers,query5,query5+310,0,0.000053381,0.00003148
8-mers,query5,query5+320,0.01010611419909045,0.000053381,0.000031519
8-mers,query5,query5+330,0.003031834259727135,0.000053381,0.000032151
8-mers,query5,query5+340,0.0030441400304414,0.000053381,0.000030858
8-mers,query5,query5+350,0.0010167768174885613,0.000053381,0.000030948
8-mers,query5,query5+360,0,0.000053381,0.00003143
8-mers,query5,query5+370,0.0010136847440446021,0.000053381,0.000031349
8-mers,query5,query5+380,0.0020387359836901123,0.000053381,0.000030958
8-mers,query5,query5+390,0,0.000053381,0.000030698
8-mers,query5,query5+400,0,0.000053381,0.000031049
8-mers,query5,query5+410,0,0.000053381,0.000030578
8-mers,query5,query5+420,0,0.000053381,0.000030878
8-mers,query5,query5+430,0,0.000053381,0.000030428
8-mers,query5,query5+440,0.0010319917440660474,0.000053381,0.000029757
8-mers,query5,query5+450,0,0.000053381,0.000029886
8-mers,query5,query5+460,0,0.000053381,0.000030588
8-mers,query5,query5+470,0,0.000053381,0.000030117
8-mers,query5,query5+480,0,0.000053381,0.000030097
8-mers,query5,query5+490,0,0.000053381,0.000030056
8-mers,query6,query6+0,1,0.000074842,0.000072757
8-mers,query6,query6+10,0.10663983903420524,0.000074842,0.000030197
8-mers,query6,query6+20,0.5636638147961751,0.000074842,0.000029746
8-mers,query6,query6+30,0.4028197381671702,0.000074842,0.000042991
8-mers,query6,query6+40,0.1610468042274786,0.000074842,0.000037431
8-mers,query6,query6+50,0.16381909547738693,0.000074842,0.000046297
8-mers,query6,query6+60,0.07622868605817452,0.000074842,0.000046928
8-mers,query6,query6+70,0.029072681704260653,0.000074842,0.000047189
8-mers,query6,query6+80,0.025987006496751622,0.000074842,0.000043052
8-mers,query6,query6+90,0.025961058412381426,0.000074842,0.000044874
8-mers,query6,query6+100,0.03493013972055888,0.000074842,0.000048572
8-mers,query6,query6+110,0.09770687936191426,0.000074842,0.000052399
8-mers,query6,query6+120,0.001991040318566451,0.000074842,0.00007404
8-mers,query6,query6+130,0.0229197807673144,0.000074842,0.000045546
8-mers,query6,query6+140,0.052788844621513946,0.000074842,0.000045195
8-mers,query6,query6+150,0.023880597014925373,0.000074842,0.000051797
8-mers,query6,query6+160,0.020864381520119227,0.000074842,0.000050926
8-mers,query6,query6+170,0.0029835902536051715,0.000074842,0.000049053
8-mers,query6,query6+180,0.004970178926441352,0.000074842,0.000048101
8-mers,query6,query6+190,0.0029806259314456036,0.000074842,0.000046849
8-mers,query6,query6+200,0,0.000074842,0.000052409
8-mers,query6,query6+210,0.025729836714497772,0.000074842,0.000049263
8-mers,query6,query6+220,0.009881422924901186,0.000074842,0.000032702
8-mers,query6,query6+230,0.010864197530864197,0.000074842,0.0000318
8-mers,query6,query6+240,0.010864197530864197,0.000074842,0.000032461
8-mers,query6,query6+250,0.011898859692612791,0.000074842,0.000047119
8-mers,query6,query6+260,0.00794044665012407,0.000074842,0.000051207
8-mers,query6,query6+270,0.0029791459781529296,0.000074842,0.000051227
8-mers,query6,query6+280,0.009935419771485345,0.000074842,0.000050626
8-mers,query6,query6+290,0.011892963330029732,0.000074842,0.000035066
8-mers,query6,query6+300,0.005949429846306396,0.000074842,0.000034836
8-mers,query6,query6+310,0.009886307464162136,0.000074842,0.000032071
8-mers,query6,query6+320,0.003968253968253968,0.000074842,0.0000314
8-mers,query6,query6+330,0.0019821605550049554,0.000074842,0.000038012
8-mers,query6,query6+340,0.0009910802775024777,0.000074842,0.000031309
8-mers,query6,query6+350,0,0.000074842,0.000032742
8-mers,query6,query6+360,0,0.000074842,0.000046127
8-mers,query6,query6+370,0,0.000074842,0.000049985
8-mers,query6,query6+380,0,0.000074842,0.000061156
8-mers,query6,query6+390,0,0.000074842,0.000048822
8-mers,query6,query6+400,0,0.000074842,0.000049443
8-mers,query6,query6+410,0,0.000074842,0.000050305
8-mers,query6,query6+420,0,0.000074842,0.000050325
8-mers,query6,query6+430,0,0.000074842,0.000050244
8-mers,query6,query6+440,0,0.000074842,0.000050145
8-mers,query6,query6+450,0,0.000074842,0.000049724
8-mers,query6,query6+460,0,0.000074842,0.000053892
8-mers,query6,query6+470,0,0.000074842,0.000057889
8-mers,query6,query6+480,0,0.000074842,0.000048742
8-mers,query6,query6+490,0,0.000074842,0.000049223
8-mers,query7,query7+0,1,0.000080271,0.000068139
8-mers,query7,query7+10,0.27867203219315895,0.000080271,0.000044915
8-mers,query7,query7+20,0.20835430296930046,0.000080271,0.000043572
8-mers,query7,query7+30,0.24446680080482897,0.000080271,0.000047079
8-mers,query7,query7+40,0.24458983392048314,0.000080271,0.000044915
8-mers,query7,query7+50,0.002017145738779627,0.000080271,0.00004202
8-mers,query7,query7+60,0.0020242914979757085,0.000080271,0.000030157
8-mers,query7,query7+70,0.0020253164556962027,0.000080271,0.000030347
8-mers,query7,query7+80,0.0020253164556962027,0.000080271,0.000029736
8-mers,query7,query7+90,0.0020273694880892043,0.000080271,0.000029555
8-mers,query7,query7+100,0.0020242914979757085,0.000080271,0.000030167
8-mers,query7,query7+110,0.00202020202020202,0.000080271,0.000029807
8-mers,query7,query7+120,0.00909090909090909,0.000080271,0.000029816
8-mers,query7,query7+130,0.027286508337544216,0.000080271,0.000030037
8-mers,query7,query7+140,0.01719777440566515,0.000080271,0.000029646
8-mers,query7,query7+150,0.004044489383215369,0.000080271,0.000029636
8-mers,query7,query7+160,0.0020181634712411706,0.000080271,0.000030468
8-mers,query7,query7+170,0.00202122283981809,0.000080271,0.000029576
8-mers,query7,query7+180,0.00404244567963618,0.000080271,0.000030027
8-mers,query7,query7+190,0.004038364462392731,0.000080271,0.000030016
8-mers,query7,query7+200,0.01712846347607053,0.000080271,0.000030077
8-mers,query7,query7+210,0.015113350125944584,0.000080271,0.000030457
8-mers,query7,query7+220,0.007045797684952189,0.000080271,0.000029917
8-mers,query7,query7+230,0.027176648213387014,0.000080271,0.000030788
8-mers,query7,query7+240,0.010035122930255895,0.000080271,0.00004275
8-mers,query7,query7+250,0.0010030090270812437,0.000080271,0.000030818
8-mers,query7,query7+260,0.005012531328320802,0.000080271,0.000030187
8-mers,query7,query7+270,0.019085886489201405,0.000080271,0.000030958
8-mers,query7,query7+280,0.012072434607645875,0.000080271,0.000030057
8-mers,query7,query7+290,0,0.000080271,0.00003151
8-mers,query7,query7+300,0,0.000080271,0.000030087
8-mers,query7,query7+310,0,0.000080271,0.000031078
8-mers,query7,query7+320,0,0.000080271,0.000030648
8-mers,query7,query7+330,0,0.000080271,0.000030648
8-mers,query7,query7+340,0,0.000080271,0.000030077
8-mers,query7,query7+350,0,0.000080271,0.000049073
