ref_name,query_name,seed_name,estimation,ref_time,query_time
query1+790,query1,(2.15.0.30)-randstrobemers,1206,0.081734877,0.083899165
query1+800,query1,(2.15.0.30)-randstrobemers,1204,0.08145994,0.083899165
query1+810,query1,(2.15.0.30)-randstrobemers,1178,0.081689832,0.083899165
query1+820,query1,(2.15.0.30)-randstrobemers,1256,0.081488082,0.083899165
query1+830,query1,(2.15.0.30)-randstrobemers,1122,0.081136873,0.083899165
query1+840,query1,(2.15.0.30)-randstrobemers,1340,0.081685253,0.083899165
query1+850,query1,(2.15.0.30)-randstrobemers,1044,0.081050981,0.083899165
query1+860,query1,(2.15.0.30)-randstrobemers,1104,0.08144922,0.083899165
query1+870,query1,(2.15.0.30)-randstrobemers,940,0.081605964,0.083899165
query1+880,query1,(2.15.0.30)-randstrobemers,1022,0.081650118,0.083899165
query1+890,query1,(2.15.0.30)-randstrobemers,862,0.081499194,0.083899165
query1+900,query1,(2.15.0.30)-randstrobemers,832,0.080749534,0.083899165
query1+910,query1,(2.15.0.30)-randstrobemers,922,0.081665968,0.083899165
query1+920,query1,(2.15.0.30)-randstrobemers,684,0.081663502,0.083899165
query1+930,query1,(2.15.0.30)-randstrobemers,742,0.08152348,0.083899165
query1+940,query1,(2.15.0.30)-randstrobemers,742,0.082110413,0.083899165
query1+950,query1,(2.15.0.30)-randstrobemers,606,0.081890159,0.083899165
query1+960,query1,(2.15.0.30)-randstrobemers,830,0.081604021,0.083899165
query1+970,query1,(2.15.0.30)-randstrobemers,586,0.083124629,0.083899165
query1+980,query1,(2.15.0.30)-randstrobemers,546,0.083559616,0.083899165
query1+990,query1,(2.15.0.30)-randstrobemers,606,0.083168321,0.083899165
query1+1000,query1,(2.15.0.30)-randstrobemers,570,0.083647912,0.083899165
query1+1010,query1,(2.15.0.30)-randstrobemers,616,0.083647131,0.083899165
query1+1020,query1,(2.15.0.30)-randstrobemers,640,0.082862636,0.083899165
query1+1030,query1,(2.15.0.30)-randstrobemers,688,0.082308524,0.083899165
query1+1040,query1,(2.15.0.30)-randstrobemers,430,0.083703678,0.083899165
query1+1050,query1,(2.15.0.30)-randstrobemers,626,0.083416768,0.083899165
query1+1060,query1,(2.15.0.30)-randstrobemers,494,0.085073121,0.083899165
query1+1070,query1,(2.15.0.30)-randstrobemers,422,0.082897902,0.083899165
query1+1080,query1,(2.15.0.30)-randstrobemers,406,0.082990797,0.083899165
query1+1090,query1,(2.15.0.30)-randstrobemers,420,0.082547524,0.083899165
query1+1100,query1,(2.15.0.30)-randstrobemers,414,0.083278929,0.083899165
query1+1110,query1,(2.15.0.30)-randstrobemers,396,0.083005254,0.083899165
query1+1120,query1,(2.15.0.30)-randstrobemers,434,0.083064937,0.083899165
query1+1130,query1,(2.15.0.30)-randstrobemers,334,0.08378526,0.083899165
query1+1140,query1,(2.15.0.30)-randstrobemers,324,0.083453778,0.083899165
query1+1150,query1,(2.15.0.30)-randstrobemers,482,0.083725549,0.083899165
query1+1160,query1,(2.15.0.30)-randstrobemers,474,0.083177689,0.083899165
query1+1170,query1,(2.15.0.30)-randstrobemers,392,0.082532786,0.083899165
query1+1180,query1,(2.15.0.30)-randstrobemers,288,0.083267928,0.083899165
query1+1190,query1,(2.15.0.30)-randstrobemers,374,0.082820307,0.083899165
query1+1200,query1,(2.15.0.30)-randstrobemers,262,0.082203648,0.083899165
query1+1210,query1,(2.15.0.30)-randstrobemers,264,0.082622746,0.083899165
query1+1220,query1,(2.15.0.30)-randstrobemers,284,0.08321026,0.083899165
query1+1230,query1,(2.15.0.30)-randstrobemers,218,0.082961302,0.083899165
query1+1240,query1,(2.15.0.30)-randstrobemers,190,0.083272086,0.083899165
query1+1250,query1,(2.15.0.30)-randstrobemers,170,0.082562212,0.083899165
query1+1260,query1,(2.15.0.30)-randstrobemers,314,0.082956152,0.083899165
query1+1270,query1,(2.15.0.30)-randstrobemers,204,0.083330065,0.083899165
query1+1280,query1,(2.15.0.30)-randstrobemers,216,0.082930704,0.083899165
query1+1290,query1,(2.15.0.30)-randstrobemers,162,0.082676026,0.083899165
query1+1300,query1,(2.15.0.30)-randstrobemers,234,0.082920606,0.083899165
query1+1310,query1,(2.15.0.30)-randstrobemers,210,0.082813304,0.083899165
query1+1320,query1,(2.15.0.30)-randstrobemers,226,0.082757939,0.083899165
query1+1330,query1,(2.15.0.30)-randstrobemers,202,0.082363759,0.083899165
query1+1340,query1,(2.15.0.30)-randstrobemers,140,0.082649296,0.083899165
query1+1350,query1,(2.15.0.30)-randstrobemers,168,0.083007168,0.083899165
query1+1360,query1,(2.15.0.30)-randstrobemers,148,0.083702055,0.083899165
query1+1370,query1,(2.15.0.30)-randstrobemers,128,0.082787114,0.083899165
query1+1380,query1,(2.15.0.30)-randstrobemers,144,0.082577551,0.083899165
query1+1390,query1,(2.15.0.30)-randstrobemers,202,0.082891892,0.083899165
query1+1400,query1,(2.15.0.30)-randstrobemers,134,0.082991819,0.083899165
query1+1410,query1,(2.15.0.30)-randstrobemers,202,0.083053435,0.083899165
query1+1420,query1,(2.15.0.30)-randstrobemers,142,0.082774762,0.083899165
query1+1430,query1,(2.15.0.30)-randstrobemers,68,0.082197937,0.083899165
query1+1440,query1,(2.15.0.30)-randstrobemers,68,0.082468135,0.083899165
query1+1450,query1,(2.15.0.30)-randstrobemers,188,0.082913653,0.083899165
query1+1460,query1,(2.15.0.30)-randstrobemers,118,0.083682838,0.083899165
query1+1470,query1,(2.15.0.30)-randstrobemers,90,0.083406258,0.083899165
query1+1480,query1,(2.15.0.30)-randstrobemers,108,0.082778649,0.083899165
query1+1490,query1,(2.15.0.30)-randstrobemers,126,0.082413462,0.083899165
query1+1500,query1,(2.15.0.30)-randstrobemers,104,0.083329143,0.083899165
query1+1510,query1,(2.15.0.30)-randstrobemers,98,0.083440723,0.083899165
query1+1520,query1,(2.15.0.30)-randstrobemers,138,0.083181276,0.083899165
query1+1530,query1,(2.15.0.30)-randstrobemers,88,0.085910425,0.083899165
query1+1540,query1,(2.15.0.30)-randstrobemers,90,0.082633626,0.083899165
query1+1550,query1,(2.15.0.30)-randstrobemers,48,0.082782135,0.083899165
query1+1560,query1,(2.15.0.30)-randstrobemers,72,0.082746108,0.083899165
query1+1570,query1,(2.15.0.30)-randstrobemers,72,0.082866584,0.083899165
query1+1580,query1,(2.15.0.30)-randstrobemers,68,0.101678943,0.083899165
query1+1590,query1,(2.15.0.30)-randstrobemers,102,0.082963045,0.083899165
query1+1600,query1,(2.15.0.30)-randstrobemers,66,0.083329564,0.083899165
query1+1610,query1,(2.15.0.30)-randstrobemers,32,0.082902521,0.083899165
query1+1620,query1,(2.15.0.30)-randstrobemers,52,0.082617265,0.083899165
query1+1630,query1,(2.15.0.30)-randstrobemers,98,0.082632133,0.083899165
query1+1640,query1,(2.15.0.30)-randstrobemers,30,0.083402702,0.083899165
query1+1650,query1,(2.15.0.30)-randstrobemers,50,0.083190483,0.083899165
query1+1660,query1,(2.15.0.30)-randstrobemers,50,0.083071889,0.083899165
query1+1670,query1,(2.15.0.30)-randstrobemers,52,0.083251197,0.083899165
query1+1680,query1,(2.15.0.30)-randstrobemers,48,0.082615882,0.083899165
query1+1690,query1,(2.15.0.30)-randstrobemers,46,0.082520153,0.083899165
query1+1700,query1,(2.15.0.30)-randstrobemers,44,0.082889116,0.083899165
query1+1710,query1,(2.15.0.30)-randstrobemers,44,0.083376372,0.083899165
query1+1720,query1,(2.15.0.30)-randstrobemers,78,0.082330527,0.083899165
query1+1730,query1,(2.15.0.30)-randstrobemers,46,0.082985477,0.083899165
query1+1740,query1,(2.15.0.30)-randstrobemers,46,0.082955782,0.083899165
query1+1750,query1,(2.15.0.30)-randstrobemers,30,0.082829785,0.083899165
query1+1760,query1,(2.15.0.30)-randstrobemers,48,0.083100794,0.083899165
query1+1770,query1,(2.15.0.30)-randstrobemers,34,0.082499814,0.083899165
query1+1780,query1,(2.15.0.30)-randstrobemers,48,0.082977832,0.083899165
query1+1790,query1,(2.15.0.30)-randstrobemers,58,0.083646249,0.083899165
query1+1800,query1,(2.15.0.30)-randstrobemers,38,0.08340184,0.083899165
query1+1810,query1,(2.15.0.30)-randstrobemers,52,0.082643705,0.083899165
query1+1820,query1,(2.15.0.30)-randstrobemers,48,0.083296222,0.083899165
query1+1830,query1,(2.15.0.30)-randstrobemers,26,0.08316211,0.083899165
query1+1840,query1,(2.15.0.30)-randstrobemers,28,0.082707224,0.083899165
query1+1850,query1,(2.15.0.30)-randstrobemers,32,0.082798345,0.083899165
query1+1860,query1,(2.15.0.30)-randstrobemers,0,0.082724848,0.083899165
query1+1870,query1,(2.15.0.30)-randstrobemers,28,0.082649316,0.083899165
query1+1880,query1,(2.15.0.30)-randstrobemers,14,0.0829604,0.083899165
query1+1890,query1,(2.15.0.30)-randstrobemers,22,0.082340896,0.083899165
query1+1900,query1,(2.15.0.30)-randstrobemers,24,0.08212514,0.083899165
query1+1910,query1,(2.15.0.30)-randstrobemers,16,0.083099562,0.083899165
query1+1920,query1,(2.15.0.30)-randstrobemers,30,0.083232211,0.083899165
query1+1930,query1,(2.15.0.30)-randstrobemers,22,0.0822417,0.083899165
query1+1940,query1,(2.15.0.30)-randstrobemers,26,0.091984642,0.083899165
query1+1950,query1,(2.15.0.30)-randstrobemers,18,0.095772973,0.083899165
query1+1960,query1,(2.15.0.30)-randstrobemers,32,0.094454504,0.083899165
query1+1970,query1,(2.15.0.30)-randstrobemers,10,0.093663267,0.083899165
query1+1980,query1,(2.15.0.30)-randstrobemers,18,0.090897458,0.083899165
query1+1990,query1,(2.15.0.30)-randstrobemers,36,0.086389666,0.083899165
query1+2000,query1,(2.15.0.30)-randstrobemers,20,0.082360824,0.083899165
query1+2010,query1,(2.15.0.30)-randstrobemers,12,0.087242399,0.083899165
query1+2020,query1,(2.15.0.30)-randstrobemers,14,0.08301914,0.083899165
query1+2030,query1,(2.15.0.30)-randstrobemers,22,0.083415385,0.083899165
query1+2040,query1,(2.15.0.30)-randstrobemers,16,0.083447435,0.083899165
query1+2050,query1,(2.15.0.30)-randstrobemers,10,0.083597448,0.083899165
query1+2060,query1,(2.15.0.30)-randstrobemers,16,0.083231149,0.083899165
query1+2070,query1,(2.15.0.30)-randstrobemers,12,0.08251336,0.083899165
query1+2080,query1,(2.15.0.30)-randstrobemers,8,0.083044769,0.083899165
query1+2090,query1,(2.15.0.30)-randstrobemers,4,0.083368106,0.083899165
query1+2100,query1,(2.15.0.30)-randstrobemers,10,0.082508842,0.083899165
query1+2110,query1,(2.15.0.30)-randstrobemers,16,0.083154715,0.083899165
query1+2120,query1,(2.15.0.30)-randstrobemers,8,0.083543005,0.083899165
query1+2130,query1,(2.15.0.30)-randstrobemers,2,0.083139186,0.083899165
query1+2140,query1,(2.15.0.30)-randstrobemers,10,0.083793085,0.083899165
query1+2150,query1,(2.15.0.30)-randstrobemers,12,0.083263139,0.083899165
query1+2160,query1,(2.15.0.30)-randstrobemers,4,0.083196204,0.083899165
query1+2170,query1,(2.15.0.30)-randstrobemers,10,0.082834744,0.083899165
query1+2180,query1,(2.15.0.30)-randstrobemers,10,0.082923341,0.083899165
query1+2190,query1,(2.15.0.30)-randstrobemers,10,0.083527707,0.083899165
query1+2200,query1,(2.15.0.30)-randstrobemers,14,0.083240406,0.083899165
query1+2210,query1,(2.15.0.30)-randstrobemers,14,0.082934552,0.083899165
query1+2220,query1,(2.15.0.30)-randstrobemers,10,0.083212725,0.083899165
query1+2230,query1,(2.15.0.30)-randstrobemers,10,0.084216011,0.083899165
query1+2240,query1,(2.15.0.30)-randstrobemers,2,0.083490326,0.083899165
query1+2250,query1,(2.15.0.30)-randstrobemers,4,0.082755375,0.083899165
query1+2260,query1,(2.15.0.30)-randstrobemers,10,0.08257142,0.083899165
query1+2270,query1,(2.15.0.30)-randstrobemers,6,0.08255021,0.083899165
query1+2280,query1,(2.15.0.30)-randstrobemers,12,0.083185443,0.083899165
query1+2290,query1,(2.15.0.30)-randstrobemers,8,0.083511837,0.083899165
query1+2300,query1,(2.15.0.30)-randstrobemers,8,0.08299216,0.083899165
query1+2310,query1,(2.15.0.30)-randstrobemers,12,0.083085776,0.083899165
query1+2320,query1,(2.15.0.30)-randstrobemers,4,0.08268379,0.083899165
query1+2330,query1,(2.15.0.30)-randstrobemers,0,0.08237507,0.083899165
query1+2340,query1,(2.15.0.30)-randstrobemers,2,0.083116373,0.083899165
query1+2350,query1,(2.15.0.30)-randstrobemers,6,0.082767308,0.083899165
query1+2360,query1,(2.15.0.30)-randstrobemers,2,0.082770153,0.083899165
query1+2370,query1,(2.15.0.30)-randstrobemers,4,0.08284338,0.083899165
query1+2380,query1,(2.15.0.30)-randstrobemers,4,0.087145316,0.083899165
query1+2390,query1,(2.15.0.30)-randstrobemers,2,0.082979226,0.083899165
query1+2400,query1,(2.15.0.30)-randstrobemers,0,0.082540832,0.083899165
query1+2410,query1,(2.15.0.30)-randstrobemers,6,0.083208567,0.083899165
query1+2420,query1,(2.15.0.30)-randstrobemers,4,0.082685474,0.083899165
query1+2430,query1,(2.15.0.30)-randstrobemers,2,0.083857997,0.083899165
query1+2440,query1,(2.15.0.30)-randstrobemers,0,0.08313068,0.083899165
query1+2450,query1,(2.15.0.30)-randstrobemers,0,0.083288407,0.083899165
query1+2460,query1,(2.15.0.30)-randstrobemers,4,0.083433389,0.083899165
query1+2470,query1,(2.15.0.30)-randstrobemers,2,0.083555659,0.083899165
query1+2480,query1,(2.15.0.30)-randstrobemers,4,0.083283037,0.083899165
query1+2490,query1,(2.15.0.30)-randstrobemers,4,0.083762678,0.083899165
query1+2500,query1,(2.15.0.30)-randstrobemers,2,0.083712053,0.083899165
query1+2510,query1,(2.15.0.30)-randstrobemers,0,0.083217924,0.083899165
query1+2520,query1,(2.15.0.30)-randstrobemers,4,0.083876582,0.083899165
query1+2530,query1,(2.15.0.30)-randstrobemers,6,0.084204458,0.083899165
query1+2540,query1,(2.15.0.30)-randstrobemers,0,0.083184061,0.083899165
query1+2550,query1,(2.15.0.30)-randstrobemers,2,0.082565237,0.083899165
query1+2560,query1,(2.15.0.30)-randstrobemers,2,0.08258241,0.083899165
query1+2570,query1,(2.15.0.30)-randstrobemers,2,0.083489866,0.083899165
query1+2580,query1,(2.15.0.30)-randstrobemers,4,0.082553175,0.083899165
query1+2590,query1,(2.15.0.30)-randstrobemers,2,0.08323679,0.083899165
query1+2600,query1,(2.15.0.30)-randstrobemers,4,0.082768459,0.083899165
query1+2610,query1,(2.15.0.30)-randstrobemers,6,0.082688299,0.083899165
query1+2620,query1,(2.15.0.30)-randstrobemers,2,0.083006877,0.083899165
query1+2630,query1,(2.15.0.30)-randstrobemers,2,0.082216723,0.083899165
query1+2640,query1,(2.15.0.30)-randstrobemers,2,0.082779039,0.083899165
query1+2650,query1,(2.15.0.30)-randstrobemers,2,0.081663913,0.083899165
query1+2660,query1,(2.15.0.30)-randstrobemers,4,0.083129678,0.083899165
query1+2670,query1,(2.15.0.30)-randstrobemers,0,0.0834551,0.083899165
query1+2680,query1,(2.15.0.30)-randstrobemers,4,0.082770513,0.083899165
query1+2690,query1,(2.15.0.30)-randstrobemers,2,0.083261416,0.083899165
query1+2700,query1,(2.15.0.30)-randstrobemers,6,0.083377143,0.083899165
query1+2710,query1,(2.15.0.30)-randstrobemers,4,0.082495567,0.083899165
query1+2720,query1,(2.15.0.30)-randstrobemers,0,0.083122334,0.083899165
query1+2730,query1,(2.15.0.30)-randstrobemers,4,0.083403423,0.083899165
query1+2740,query1,(2.15.0.30)-randstrobemers,0,0.083073333,0.083899165
query1+2750,query1,(2.15.0.30)-randstrobemers,0,0.083094052,0.083899165
query1+2760,query1,(2.15.0.30)-randstrobemers,2,0.08279584,0.083899165
query1+2770,query1,(2.15.0.30)-randstrobemers,2,0.082967623,0.083899165
query1+2780,query1,(2.15.0.30)-randstrobemers,2,0.083379307,0.083899165
query1+2790,query1,(2.15.0.30)-randstrobemers,4,0.083421527,0.083899165
query1+2800,query1,(2.15.0.30)-randstrobemers,6,0.082387113,0.083899165
query1+2810,query1,(2.15.0.30)-randstrobemers,6,0.08393373,0.083899165
query1+2820,query1,(2.15.0.30)-randstrobemers,0,0.083102077,0.083899165
query1+2830,query1,(2.15.0.30)-randstrobemers,2,0.083786533,0.083899165
query1+2840,query1,(2.15.0.30)-randstrobemers,0,0.082638946,0.083899165
query1+2850,query1,(2.15.0.30)-randstrobemers,2,0.083669724,0.083899165
query1+2860,query1,(2.15.0.30)-randstrobemers,4,0.082697245,0.083899165
query1+2870,query1,(2.15.0.30)-randstrobemers,2,0.082775713,0.083899165
query1+2880,query1,(2.15.0.30)-randstrobemers,2,0.101450263,0.083899165
query1+2890,query1,(2.15.0.30)-randstrobemers,6,0.082458848,0.083899165
query1+2900,query1,(2.15.0.30)-randstrobemers,2,0.083240496,0.083899165
query1+2910,query1,(2.15.0.30)-randstrobemers,10,0.083732902,0.083899165
query1+2920,query1,(2.15.0.30)-randstrobemers,2,0.082872265,0.083899165
query1+2930,query1,(2.15.0.30)-randstrobemers,6,0.084119699,0.083899165
query1+2940,query1,(2.15.0.30)-randstrobemers,6,0.088432976,0.083899165
query1+2950,query1,(2.15.0.30)-randstrobemers,0,0.085321598,0.083899165
query1+2960,query1,(2.15.0.30)-randstrobemers,6,0.083334955,0.083899165
query1+2970,query1,(2.15.0.30)-randstrobemers,6,0.082553015,0.083899165
query1+2980,query1,(2.15.0.30)-randstrobemers,4,0.084366564,0.083899165
query1+2990,query1,(2.15.0.30)-randstrobemers,2,0.082730568,0.083899165
query1+3000,query1,(2.15.0.30)-randstrobemers,4,0.083240216,0.083899165
query1+3010,query1,(2.15.0.30)-randstrobemers,4,0.082885219,0.083899165
query1+3020,query1,(2.15.0.30)-randstrobemers,0,0.083083411,0.083899165
query1+3030,query1,(2.15.0.30)-randstrobemers,4,0.083156709,0.083899165
query1+3040,query1,(2.15.0.30)-randstrobemers,2,0.082381322,0.083899165
query1+3050,query1,(2.15.0.30)-randstrobemers,4,0.087363987,0.083899165
query1+3060,query1,(2.15.0.30)-randstrobemers,4,0.099406261,0.083899165
query1+3070,query1,(2.15.0.30)-randstrobemers,10,0.095380745,0.083899165
query1+3080,query1,(2.15.0.30)-randstrobemers,2,0.084616984,0.083899165
query1+3090,query1,(2.15.0.30)-randstrobemers,2,0.083631161,0.083899165
query1+3100,query1,(2.15.0.30)-randstrobemers,6,0.087245044,0.083899165
query1+3110,query1,(2.15.0.30)-randstrobemers,2,0.086260393,0.083899165
query1+3120,query1,(2.15.0.30)-randstrobemers,2,0.089949797,0.083899165
query1+3130,query1,(2.15.0.30)-randstrobemers,0,0.084139046,0.083899165
query1+3140,query1,(2.15.0.30)-randstrobemers,0,0.084201823,0.083899165
query1+3150,query1,(2.15.0.30)-randstrobemers,4,0.08440195,0.083899165
query1+3160,query1,(2.15.0.30)-randstrobemers,4,0.101370263,0.083899165
query1+3170,query1,(2.15.0.30)-randstrobemers,4,0.085470778,0.083899165
query1+3180,query1,(2.15.0.30)-randstrobemers,8,0.087905474,0.083899165
query1+3190,query1,(2.15.0.30)-randstrobemers,6,0.098446678,0.083899165
query1+3200,query1,(2.15.0.30)-randstrobemers,6,0.114572768,0.083899165
query1+3210,query1,(2.15.0.30)-randstrobemers,0,0.085367335,0.083899165
query1+3220,query1,(2.15.0.30)-randstrobemers,2,0.086130539,0.083899165
query1+3230,query1,(2.15.0.30)-randstrobemers,8,0.087976388,0.083899165
query1+3240,query1,(2.15.0.30)-randstrobemers,2,0.085318473,0.083899165
query1+3250,query1,(2.15.0.30)-randstrobemers,4,0.085081928,0.083899165
query1+3260,query1,(2.15.0.30)-randstrobemers,4,0.090822818,0.083899165
query1+3270,query1,(2.15.0.30)-randstrobemers,4,0.085609259,0.083899165
query1+3280,query1,(2.15.0.30)-randstrobemers,0,0.084104411,0.083899165
query1+3290,query1,(2.15.0.30)-randstrobemers,0,0.085077329,0.083899165
query1+3300,query1,(2.15.0.30)-randstrobemers,2,0.085156498,0.083899165
query1+3310,query1,(2.15.0.30)-randstrobemers,2,0.084498752,0.083899165
query1+3320,query1,(2.15.0.30)-randstrobemers,0,0.084750204,0.083899165
query1+3330,query1,(2.15.0.30)-randstrobemers,2,0.104797935,0.083899165
query1+3340,query1,(2.15.0.30)-randstrobemers,4,0.087107365,0.083899165
query1+3350,query1,(2.15.0.30)-randstrobemers,6,0.084378365,0.083899165
query1+3360,query1,(2.15.0.30)-randstrobemers,2,0.082959067,0.083899165
query1+3370,query1,(2.15.0.30)-randstrobemers,4,0.084670003,0.083899165
query1+3380,query1,(2.15.0.30)-randstrobemers,4,0.084534048,0.083899165
query1+3390,query1,(2.15.0.30)-randstrobemers,0,0.085823672,0.083899165
query1+3400,query1,(2.15.0.30)-randstrobemers,2,0.08646115,0.083899165
query1+3410,query1,(2.15.0.30)-randstrobemers,0,0.100757211,0.083899165
query1+3420,query1,(2.15.0.30)-randstrobemers,2,0.096894129,0.083899165
query1+3430,query1,(2.15.0.30)-randstrobemers,0,0.093191931,0.083899165
query1+3440,query1,(2.15.0.30)-randstrobemers,2,0.083845043,0.083899165
query1+3450,query1,(2.15.0.30)-randstrobemers,2,0.084988282,0.083899165
query1+3460,query1,(2.15.0.30)-randstrobemers,4,0.084616984,0.083899165
query1+3470,query1,(2.15.0.30)-randstrobemers,2,0.085100061,0.083899165
